,user
9118,33072
9123,26759
9124,100946
9126,95546
9127,288708
9131,110161
9134,137636
9135,88337
9137,33110
9140,227165
9145,190068
9146,99156
9148,111728
9149,85346
9152,20666
9153,197815
9155,280587
9159,233673
9160,69937
9162,236198
9163,167493
9165,299501
9166,98429
9169,172532
9170,334695
9171,343663
9172,322509
9176,110709
9177,305931
9180,274693
9182,146212
9183,254460
9185,220121
9186,188738
9187,156411
9188,109616
9189,140447
9192,272914
9193,221568
9195,324101
9196,17531
9200,320264
9206,352013
9208,176349
9209,17584
9210,123926
9213,36572
9214,44721
9217,305997
9218,67456
9223,182475
9224,118815
9225,233629
9226,8962
9228,348585
9231,240427
9233,135614
9240,355254
9243,33365
9244,354162
9248,191227
9251,258617
9252,277089
9253,1690
9254,199746
9255,288770
9256,280302
9257,249256
9259,115146
9260,175668
9261,227476
9264,288517
9265,224204
9267,201110
9268,320949
9270,179227
9271,316618
9272,114170
9275,119095
9276,210627
9278,33713
9279,340841
9280,215302
9281,255136
9283,210442
9285,127600
9286,213322
9294,190642
9295,46356
9298,188878
9303,295112
9304,312565
9305,335776
9306,192948
9307,94597
9308,139751
9309,169530
9312,31882
9317,40501
9318,268999
9321,91474
9323,137101
9324,253423
9325,307409
9327,165533
9328,41553
9331,276568
9332,113112
9333,20139
9334,204116
9337,185494
9338,358758
9339,348997
9342,77126
9344,247451
9345,321403
9347,127382
9350,80061
9351,204043
9352,312996
9353,127002
9354,45344
9356,304294
9357,210281
9359,251292
9360,37897
9361,86498
9363,231057
9364,172480
9365,128051
9367,111718
9369,40862
9372,354877
9376,227918
9377,259670
9378,317097
9381,201086
9382,182655
9383,370202
9384,66171
9385,317743
9386,195061
9387,222567
9388,182055
9389,263940
9392,331985
9393,280692
9396,307149
9399,1517
9403,145840
9405,178132
9407,278015
9409,212700
9411,101390
9413,60698
9416,364778
9418,244640
9420,132328
9421,287617
9426,220864
9428,102399
9429,258108
9430,329860
9431,32244
9432,327977
9433,341269
9435,128070
9436,2917
9437,216886
9440,286713
9441,271543
9442,309747
9446,184517
9450,156195
9451,54377
9456,182287
9461,153358
9462,13564
9464,40875
9465,233521
9468,262181
9470,319245
9471,257340
9473,225075
9476,337285
9478,97904
9480,190142
9481,52789
9483,86099
9488,252574
9489,165394
9490,342136
9491,224960
9495,73241
9498,115306
9500,125909
9501,305291
9502,96131
9503,203032
9506,26552
9508,298838
9511,311162
9512,149160
9513,371793
9514,5637
9515,130777
9518,318802
9521,96584
9522,198302
9524,120284
9525,104811
9526,168011
9527,178187
9528,74519
9535,196999
9536,327224
9539,42458
9540,175058
9542,66515
9543,366775
9546,65681
9549,41375
9551,257361
9554,49614
9555,332668
9557,174311
9559,333949
9561,329109
9564,283181
9565,296887
9570,220561
9574,228247
9575,136501
9577,257137
9579,149343
9583,114300
9586,181144
9588,224446
9589,270098
9593,251895
9594,247967
9595,346271
9596,141969
9598,96183
9602,42002
9605,250453
9610,64804
9615,15031
9616,134757
9618,192468
9621,307774
9623,201649
9627,122751
9628,363002
9632,308454
9633,74139
9634,333521
9637,12618
9638,359251
9640,17824
9641,219879
9642,20857
9643,291220
9648,370708
9653,180914
9654,336158
9655,21563
9658,1288
9661,149521
9663,355109
9664,125642
9665,171061
9667,272173
9668,142063
9669,148325
9670,257193
9671,140241
9674,232913
9677,56028
9678,233380
9680,118341
9681,362185
9683,215315
9684,667
9686,315315
9688,320652
9689,367413
9692,202721
9693,355370
9697,297415
9698,341505
9699,177592
9701,119486
9702,81683
9704,128741
9706,164021
9708,217327
9709,296552
9713,53186
9714,197041
9718,299471
9720,297400
9723,39912
9724,15841
9729,118550
9730,352670
9734,197978
9735,77329
9739,56072
9740,237804
9745,147412
9746,145946
9747,114901
9749,24927
9750,206011
9751,160265
9752,193078
9753,295849
9755,184160
9756,83318
9757,20847
9758,287366
9759,359413
9760,182642
9762,294205
9764,171540
9765,149956
9766,3453
9768,372502
9771,125832
9772,43484
9773,121824
9774,137069
9778,195030
9779,178090
9780,16735
9781,360349
9784,345716
9787,364831
9788,280470
9789,271081
9791,254322
9792,372958
9793,32170
9794,175721
9795,283777
9799,131482
9803,343706
9804,1846
9805,350
9807,64945
9811,121437
9813,1015
9818,338789
9821,43577
9822,318183
9823,172779
9824,142795
9825,272276
9826,202139
9828,80404
9829,1675
9830,77992
9832,162593
9833,367858
9834,71002
9837,866
9840,210896
9842,86488
9844,286602
9846,231642
9847,230299
9856,363382
9859,40639
9860,11216
9863,50217
9864,186024
9865,109564
9867,357717
9869,354465
9870,143657
9872,21094
9873,257927
9875,86534
9879,28679
9881,72849
9882,156247
9883,290407
9884,370330
9886,354030
9887,313295
9888,62956
9889,299706
9890,319974
9892,330069
9893,185120
9894,160204
9895,185247
9897,228029
9898,74383
9900,243812
9904,29513
9905,333920
9906,358358
9908,298442
9909,44944
9913,288811
9916,101516
9919,289008
9924,307698
9927,199876
9928,173166
9929,129157
9931,274637
9934,218335
9935,297348
9936,230085
9939,62540
9940,143187
9941,171056
9942,303175
9945,89534
9949,48428
9954,143639
9958,106518
9962,73554
9965,136296
9966,233496
