,user,enrolled,predicted_results
2896,369079,0,0
2897,315387,1,1
2898,349030,0,0
2899,36287,0,0
2900,132206,1,1
2901,169861,1,1
2902,75255,0,1
2903,130066,1,1
2904,42838,1,0
2905,163955,1,1
2906,294426,1,1
2907,63790,0,0
2908,86475,1,1
2909,158603,1,1
2910,372712,0,0
2911,139690,1,0
2912,298343,0,0
2913,101741,0,0
2914,350016,1,1
2915,283911,1,0
2916,223136,0,1
2917,166264,1,1
2918,1741,1,1
2919,323291,0,0
2920,20232,0,1
2921,257373,1,1
2922,322168,1,1
2923,240280,1,1
2924,364075,1,1
2925,130436,1,1
2926,268646,0,0
2927,190454,1,1
2928,227536,0,0
2929,217277,0,0
2930,219810,1,1
2931,116846,1,0
2932,142670,0,1
2933,118182,1,1
2934,348340,1,1
2935,367425,0,0
2936,100142,0,0
2937,100664,1,1
2938,227581,1,1
2939,15147,0,0
2940,188843,0,0
2941,131333,1,0
2942,351905,1,1
2943,24706,0,0
2944,97602,0,0
2945,90832,1,1
2946,276355,1,1
2947,43740,1,1
2948,247428,1,1
2949,47159,0,0
2950,38928,0,0
2951,118007,0,0
2952,306714,0,0
2953,100054,0,0
2954,337408,1,1
2955,168688,1,1
2956,183497,1,1
2957,339183,1,1
2958,322980,1,0
2959,66099,1,1
2960,97028,1,0
2961,70532,0,0
2962,294160,1,0
2963,351520,0,0
2964,98213,1,1
2965,2253,1,1
2966,248532,0,0
2967,274967,0,0
2968,23567,1,0
2969,262408,1,1
2970,223281,1,0
2971,114868,1,0
2972,63312,1,1
2973,145628,0,0
2974,292702,1,1
2975,196820,0,0
2976,232937,1,0
2977,217372,1,1
2978,263624,0,0
2979,183740,0,0
2980,24819,1,1
2981,295874,0,0
2982,248668,0,1
2983,104565,1,1
2984,263472,1,1
2985,256158,0,0
2986,1515,0,0
2987,281803,0,0
2988,193982,1,0
2989,161395,0,0
2990,105503,0,0
2991,183950,1,1
2992,319395,1,1
2993,184583,0,0
2994,26479,1,0
2995,372347,1,1
2996,214645,1,1
2997,61427,1,1
2998,60871,1,0
2999,263407,1,1
3000,163712,0,1
3001,43486,0,0
3002,24662,0,1
3003,4105,0,1
3004,298965,0,1
3005,199438,1,1
3006,367107,0,0
3007,354430,1,0
3008,74466,1,0
3009,288252,1,1
3010,267103,0,0
3011,315658,0,0
3012,55801,1,1
3013,94048,1,0
3014,223465,0,1
3015,169021,1,1
3016,356062,1,1
3017,263652,0,0
3018,200113,0,0
3019,222110,0,0
3020,240234,0,0
3021,171205,1,1
3022,314956,1,1
3023,123716,0,0
3024,205262,0,0
3025,313997,0,0
3026,292451,1,1
3027,154974,0,0
3028,129373,1,1
3029,21453,1,0
3030,257613,1,1
3031,159200,1,1
3032,7854,0,1
3033,169428,0,0
3034,181970,0,0
3035,282930,1,1
3036,371779,1,1
3037,268174,1,1
3038,218921,0,0
3039,56176,0,0
3040,54132,1,1
3041,252558,1,0
3042,255850,1,1
3043,75940,1,1
3044,18386,1,1
3045,133422,0,0
3046,59245,1,1
3047,336820,1,1
3048,165111,1,1
3049,114292,1,0
3050,243156,1,1
3051,47827,0,0
3052,48568,0,0
3053,344689,0,0
3054,292905,1,1
3055,195645,1,1
3056,148708,1,0
3057,28769,1,0
3058,311081,0,0
3059,89907,0,0
3060,72102,1,0
3061,161783,0,0
3062,75791,1,1
3063,348798,1,1
3064,199915,1,1
3065,86387,1,1
3066,278977,1,1
3067,355073,0,0
3068,264199,1,1
3069,112732,1,1
3070,70663,1,1
3071,294913,0,1
3072,60242,1,1
3073,321807,0,1
3074,248441,0,0
3075,324737,1,0
3076,239712,1,1
3077,267931,0,0
3078,51332,1,0
3079,322561,1,1
3080,276603,1,0
3081,367212,1,0
3082,24410,0,0
3083,125994,1,1
3084,233263,0,0
3085,204849,0,0
3086,188418,1,0
3087,221055,1,1
3088,338312,1,0
3089,168756,1,0
3090,315973,0,0
3091,267184,0,0
3092,330790,1,1
3093,126731,0,0
3094,198356,0,1
3095,26428,1,1
3096,208979,1,1
3097,303022,1,1
3098,190732,0,0
3099,304955,1,1
3100,108500,1,1
3101,9857,0,0
3102,210771,0,0
3103,249513,0,0
3104,306030,1,1
3105,307465,0,1
3106,9942,0,0
3107,340936,1,0
3108,228408,0,0
3109,303416,0,0
3110,325478,1,1
3111,19904,0,0
3112,184772,1,1
3113,230933,1,1
3114,16662,0,0
3115,15667,1,1
3116,190080,1,1
3117,274578,1,0
3118,141402,0,1
3119,113460,0,0
3120,61921,0,0
3121,1797,1,1
3122,30558,1,0
3123,19345,0,0
3124,184614,0,0
3125,221832,0,1
3126,20564,1,1
3127,154680,1,1
3128,223822,1,0
3129,7017,0,0
3130,290120,1,1
3131,3892,0,0
3132,136857,1,1
3133,96480,0,0
3134,205348,1,1
3135,16216,0,0
3136,271142,1,1
3137,366198,0,0
3138,35132,0,0
3139,337590,1,1
3140,15106,1,1
3141,157109,1,0
3142,23895,0,0
3143,305874,1,1
3144,317532,1,1
3145,167751,1,0
3146,10068,1,1
3147,222098,1,1
3148,356066,0,0
3149,130568,1,1
3150,126159,1,0
3151,102805,1,1
3152,234299,1,1
3153,358462,0,0
3154,196911,0,1
3155,273516,1,0
3156,32215,1,1
3157,123486,0,0
3158,43571,0,0
3159,342160,0,0
3160,18181,1,1
3161,181690,1,0
3162,275552,0,0
3163,195048,0,0
3164,120145,1,1
3165,297186,0,1
3166,170754,1,0
3167,355371,0,0
3168,91697,1,1
3169,163763,0,1
3170,291318,0,0
3171,35688,1,1
3172,177926,1,1
3173,256638,1,0
3174,270330,1,1
3175,142022,0,0
3176,210331,1,1
3177,239461,1,1
3178,318577,0,1
3179,354512,0,1
3180,315330,1,0
3181,136023,0,0
3182,61412,1,0
3183,192741,0,0
3184,7073,1,1
3185,226021,0,1
3186,289295,1,0
3187,333337,0,1
3188,265091,0,0
3189,202163,0,0
3190,77028,1,1
3191,119881,0,0
3192,198162,0,0
3193,136906,1,1
3194,242863,1,1
3195,10625,1,0
3196,42249,1,0
3197,44618,0,0
3198,316044,1,0
3199,87810,0,0
3200,201891,0,0
3201,49007,1,1
3202,358085,0,0
3203,162051,0,0
3204,135794,1,1
3205,224023,0,0
3206,54756,0,0
3207,146137,0,0
3208,291725,0,0
3209,94262,1,0
3210,192759,0,0
3211,175032,1,1
3212,18322,1,1
3213,58882,1,1
3214,162792,0,0
3215,312342,1,1
3216,128433,1,1
3217,192354,1,1
3218,73303,0,0
3219,128235,1,1
3220,95674,1,0
3221,235326,0,0
3222,353447,0,1
3223,148579,0,1
3224,141186,0,0
3225,333729,1,0
3226,163270,1,1
3227,329365,1,0
3228,146622,0,0
3229,33719,0,0
3230,175763,1,1
3231,85102,1,1
3232,54704,1,1
3233,81369,1,1
3234,308435,1,0
3235,24878,0,1
3236,189481,1,0
3237,240589,1,1
3238,42520,0,0
3239,226701,1,1
3240,243466,1,1
3241,166644,1,1
3242,333938,1,1
3243,179800,0,0
3244,323369,1,1
3245,332533,0,0
3246,21653,0,0
3247,335305,1,1
3248,59967,0,0
3249,176237,0,0
3250,132342,0,1
3251,155687,1,1
3252,27122,0,0
3253,354167,1,0
3254,110047,1,0
3255,246461,0,0
3256,297454,1,1
3257,87045,1,1
3258,298165,0,1
3259,367809,0,0
3260,291724,1,1
3261,248284,1,1
3262,28308,1,0
3263,107096,1,0
3264,175513,0,0
3265,332688,1,0
3266,66874,0,0
3267,128624,0,1
3268,269610,0,0
3269,239401,0,0
3270,45064,1,1
3271,366514,0,0
3272,203071,1,1
3273,208568,1,1
3274,22166,1,1
3275,153990,1,1
3276,291135,1,1
3277,51852,0,0
3278,40179,0,0
3279,354842,1,1
3280,172908,0,0
3281,106109,1,0
3282,177314,0,0
3283,362075,0,1
3284,120108,1,1
3285,202280,1,1
3286,78846,1,1
3287,237909,0,0
3288,278179,0,0
3289,84028,0,1
3290,92918,0,0
3291,216155,1,1
3292,16869,1,1
3293,355775,0,1
3294,229384,0,0
3295,210101,0,0
3296,117930,0,0
3297,32359,1,0
3298,55349,1,1
3299,230599,0,1
3300,151998,1,1
3301,326853,1,1
3302,254600,0,0
3303,84468,0,0
3304,281869,0,0
3305,237569,0,1
3306,313901,0,0
3307,337777,0,0
3308,195454,0,1
3309,194218,0,0
3310,281225,1,1
3311,146331,1,1
3312,109345,1,1
3313,234425,0,1
3314,6622,1,1
3315,103405,0,0
3316,339102,0,0
3317,149918,0,1
3318,116336,0,0
3319,128875,0,0
3320,265535,1,0
3321,339567,0,0
3322,287414,1,0
3323,104707,0,0
3324,368049,1,1
3325,186542,0,0
3326,40231,0,0
3327,112791,1,1
3328,106417,0,0
3329,105270,0,1
3330,255777,1,1
3331,362915,0,0
3332,51728,1,1
3333,106986,0,0
3334,89695,1,0
3335,200400,0,0
3336,349259,1,1
3337,291646,0,0
3338,234275,1,0
3339,217052,0,0
3340,21379,1,1
3341,253389,0,0
3342,230510,1,1
3343,356102,0,0
3344,160895,0,0
3345,64569,1,1
3346,255627,0,0
3347,361505,1,0
3348,206903,1,0
3349,252784,0,0
3350,245398,1,1
3351,195889,0,0
3352,141054,0,1
3353,11660,1,1
3354,197326,1,1
3355,17952,1,1
3356,174767,0,0
3357,161035,0,0
3358,194124,0,0
3359,318291,1,1
3360,242021,0,0
3361,53675,0,0
3362,327763,1,0
3363,226680,1,1
3364,331088,1,1
3365,336266,1,0
3366,56261,1,0
3367,75968,0,0
3368,221666,1,1
3369,98472,1,1
3370,283797,0,0
3371,77101,0,0
3372,111035,0,0
3373,296991,1,0
3374,351268,1,1
3375,210707,1,0
3376,47286,1,1
3377,176278,0,1
3378,346870,0,0
3379,279983,0,0
3380,242265,0,0
3381,309126,1,1
3382,276267,1,1
3383,135695,1,1
3384,29910,0,1
3385,125453,0,0
3386,282469,1,1
3387,69544,1,1
3388,307477,1,0
3389,50364,1,1
3390,113464,1,1
3391,23261,1,1
3392,94040,0,0
3393,149468,0,1
3394,364160,1,1
3395,186759,1,1
3396,182770,0,0
3397,367328,1,1
3398,94622,1,1
3399,34073,1,1
3400,314165,0,0
3401,95552,0,0
3402,105568,1,1
3403,290540,0,0
3404,91395,0,0
3405,58043,1,1
3406,64049,1,1
3407,125884,1,1
3408,222654,1,1
3409,137597,0,0
3410,159720,0,0
3411,176810,0,0
3412,247311,1,1
3413,6131,1,1
3414,269301,1,1
3415,54887,0,0
3416,172357,1,1
3417,142694,1,1
3418,96634,0,0
3419,243383,1,1
3420,101384,1,1
3421,285074,1,1
3422,9815,1,1
3423,314461,1,1
3424,88709,1,1
3425,68840,1,1
3426,131745,0,0
3427,56408,1,1
3428,76111,1,1
3429,225329,0,0
3430,313033,0,0
3431,134864,1,1
3432,84390,0,0
3433,216084,0,1
3434,85089,0,1
3435,136916,1,0
3436,221563,1,1
3437,71886,0,0
3438,64167,0,0
3439,171623,1,1
3440,29686,1,0
3441,274017,0,0
3442,192219,0,1
3443,212667,1,1
3444,357699,1,1
3445,38204,0,0
3446,129676,0,0
3447,266744,0,1
3448,336496,1,1
3449,233475,1,0
3450,126750,1,1
3451,179706,1,1
3452,241584,0,0
3453,331748,1,1
3454,229251,0,1
3455,118781,1,0
3456,92994,0,0
3457,237695,0,1
3458,160959,1,0
3459,140462,0,0
3460,208731,1,1
3461,132504,1,1
3462,318476,0,0
3463,289000,1,1
3464,53006,0,0
3465,31158,0,0
3466,257360,0,0
3467,270815,1,0
3468,7070,1,1
3469,196892,1,1
3470,91419,0,0
3471,14391,0,0
3472,93381,0,0
3473,307802,1,1
3474,2512,1,1
3475,362851,1,0
3476,153845,0,0
3477,7624,0,0
3478,175806,1,1
3479,296647,0,0
3480,227684,0,0
3481,352455,0,0
3482,57438,0,0
3483,174607,1,0
3484,92919,1,1
3485,140952,0,0
3486,254239,1,1
3487,287770,0,0
3488,114117,0,0
3489,274659,0,0
3490,51898,0,1
3491,233899,1,1
3492,303163,0,0
3493,145357,1,0
3494,199575,0,0
3495,264801,0,1
3496,8545,1,1
3497,35602,1,0
3498,48786,1,1
3499,174310,0,0
3500,29113,1,1
3501,162925,0,0
3502,37142,0,0
3503,175473,1,1
3504,303682,1,1
3505,122656,1,1
3506,195316,1,1
3507,275252,0,0
3508,267109,0,0
3509,348342,0,0
3510,64878,0,0
3511,218843,1,1
3512,31616,0,0
3513,44360,1,1
3514,336404,0,0
3515,206112,0,0
3516,217375,1,0
3517,264977,0,0
3518,12788,0,0
3519,303356,1,1
3520,120442,1,0
3521,133104,0,0
3522,73473,1,1
3523,78152,1,1
3524,89835,1,1
3525,159489,0,0
3526,304349,0,0
3527,243560,1,0
3528,236722,1,1
3529,273676,0,1
3530,132999,1,1
3531,197731,1,1
3532,359322,0,0
3533,197305,1,0
3534,69497,0,0
3535,97972,0,0
3536,122243,1,1
3537,311582,1,1
3538,219147,0,1
3539,338783,0,0
3540,364976,1,1
3541,283270,0,0
3542,151080,1,1
3543,234153,1,1
3544,369421,0,0
3545,35700,1,1
3546,304317,0,0
3547,240391,1,1
3548,265537,0,0
3549,370802,1,0
3550,328334,1,1
3551,197590,1,1
3552,261223,0,0
3553,70105,0,1
3554,15340,0,1
3555,74780,1,1
3556,146600,0,0
3557,237186,1,1
3558,369606,1,1
3559,358180,0,0
3560,175089,0,0
3561,52356,0,0
3562,265061,1,1
3563,219463,0,0
3564,30843,0,1
3565,290709,1,1
3566,193119,1,1
3567,170543,1,0
3568,331704,0,0
3569,176695,0,1
3570,115478,0,0
3571,66098,0,0
3572,99329,1,1
3573,108466,1,1
3574,101389,1,1
3575,325496,1,1
3576,51725,1,0
3577,242881,0,0
3578,365017,1,1
3579,246118,0,0
3580,107419,0,1
3581,309304,1,1
3582,272614,0,0
3583,30774,0,0
3584,352063,1,0
3585,304894,1,0
3586,579,1,0
3587,154801,1,0
3588,357579,0,0
3589,174779,1,1
3590,120499,1,0
3591,90536,0,0
3592,25081,1,1
3593,297704,0,0
3594,110605,1,0
3595,226548,0,1
3596,8044,1,1
3597,242880,0,0
3598,349491,0,0
3599,210730,0,0
3600,301889,1,1
3601,239186,1,1
3602,252068,1,0
3603,188537,1,1
3604,216520,1,1
3605,97894,1,1
3606,12595,0,0
3607,310511,1,1
3608,63762,0,1
3609,171046,1,1
3610,233923,1,1
3611,66976,1,1
3612,98627,0,0
3613,262369,0,0
3614,45804,0,0
3615,87421,0,0
3616,308559,1,1
3617,197128,1,1
3618,94657,1,0
3619,79590,0,0
3620,266281,1,0
3621,93273,1,1
3622,332552,0,0
3623,301960,0,0
3624,249548,0,0
3625,212382,1,1
3626,123827,0,0
3627,93928,1,1
3628,44386,0,0
3629,317266,0,0
3630,37047,0,0
3631,224398,0,1
3632,369457,1,1
3633,244025,0,0
3634,240190,0,1
3635,205590,0,0
3636,254037,1,1
3637,122872,1,1
3638,348840,0,0
3639,211519,1,1
3640,62599,0,0
3641,335755,0,0
3642,357317,0,0
3643,147699,0,1
3644,149993,0,0
3645,228567,0,1
3646,17060,0,0
3647,350130,1,1
3648,174078,0,0
3649,345735,1,1
3650,166697,1,0
3651,60514,1,1
3652,284913,0,0
3653,192780,0,0
3654,182935,1,1
3655,108841,1,1
3656,296223,0,1
3657,66731,1,1
3658,229246,0,0
3659,52157,1,1
3660,70874,0,0
3661,256242,1,1
3662,340181,0,0
3663,354957,0,0
3664,260857,0,0
3665,176420,1,1
3666,356122,1,0
3667,280533,1,0
3668,37482,1,0
3669,110716,0,1
3670,34199,0,0
3671,355537,0,0
3672,204983,1,0
3673,200463,0,0
3674,209172,0,0
3675,234894,0,0
3676,74745,1,1
3677,266913,1,1
3678,139449,0,0
3679,279644,1,1
3680,132877,0,0
3681,201250,0,0
3682,160360,1,0
3683,272809,0,0
3684,245460,0,0
3685,133880,0,0
3686,99603,0,0
3687,313775,0,0
3688,2152,0,0
3689,196361,0,0
3690,90723,1,1
3691,336117,1,0
3692,223616,0,0
3693,309654,1,0
3694,291322,0,0
3695,353298,1,1
3696,123283,1,1
3697,224186,0,0
3698,5463,1,0
3699,335747,1,1
3700,352431,0,0
3701,159668,0,0
3702,126200,1,1
3703,243279,0,1
3704,232808,0,1
3705,55004,1,0
3706,150477,0,0
3707,210701,1,1
3708,329736,1,1
3709,272417,1,1
3710,63141,0,0
3711,350876,1,1
3712,110849,0,0
3713,113717,1,1
3714,21336,0,0
3715,198915,0,0
3716,269134,1,0
3717,70919,1,1
3718,47309,1,1
3719,137808,1,1
3720,197816,0,0
3721,361001,0,0
3722,5611,1,1
3723,61723,1,1
3724,326518,1,1
3725,132288,1,0
3726,15854,1,1
3727,317911,1,1
3728,167429,0,0
3729,346412,1,1
3730,257133,0,0
3731,332256,0,1
3732,276103,0,0
3733,248623,0,0
3734,143289,1,1
3735,319793,0,0
3736,200511,1,1
3737,306453,0,0
3738,12674,0,0
3739,391,1,0
3740,175577,1,1
3741,370146,1,0
3742,177227,0,0
3743,23713,1,1
3744,286747,1,1
3745,349574,1,1
3746,338369,1,1
3747,25488,1,1
3748,179958,0,0
3749,321436,0,0
3750,163147,0,0
3751,133522,0,0
3752,279724,0,0
3753,106922,0,0
3754,120380,0,0
3755,126556,1,0
3756,164516,0,0
3757,89716,1,1
3758,261525,1,1
3759,231568,0,1
3760,186187,1,1
3761,303762,1,1
3762,173600,1,1
3763,38366,0,0
3764,355658,1,1
3765,31951,1,1
3766,227133,0,1
3767,28121,0,1
3768,100693,0,0
3769,115780,1,0
3770,368323,1,1
3771,122766,1,1
3772,136434,1,1
3773,113428,1,0
3774,86161,1,0
3775,175392,1,1
3776,216320,0,0
3777,139710,0,1
3778,148341,1,1
3779,51378,0,0
3780,126937,0,0
3781,18213,1,0
3782,263454,0,0
3783,123402,0,0
3784,139728,1,1
3785,202162,1,1
3786,92074,0,0
3787,309487,0,1
3788,3898,1,0
3789,202216,0,0
3790,30083,0,0
3791,262112,1,1
3792,105929,1,1
3793,31706,1,1
3794,25236,1,1
3795,95845,0,0
3796,118050,1,1
3797,367056,1,1
3798,77281,1,1
3799,123515,0,0
3800,318209,0,0
3801,245804,1,0
3802,161285,0,0
3803,255919,1,1
3804,202253,1,1
3805,10156,1,1
3806,130095,0,0
3807,181205,0,0
3808,244505,1,1
3809,68210,0,0
3810,150006,1,1
3811,286990,0,0
3812,25237,0,0
3813,221543,1,0
3814,71615,0,0
3815,192649,0,1
3816,242733,1,1
3817,45418,1,1
3818,126599,1,1
3819,361919,1,1
3820,337897,0,0
3821,194344,1,1
3822,232253,1,1
3823,95598,1,1
3824,238481,1,1
3825,270793,1,1
3826,198800,1,0
3827,62038,0,0
3828,49112,1,1
3829,146187,0,0
3830,87526,0,0
3831,103586,0,1
3832,73239,1,1
3833,128061,1,1
3834,337523,0,0
3835,325252,0,0
3836,259015,0,0
3837,54885,1,1
3838,51644,1,1
3839,47274,0,0
3840,217529,0,1
3841,270516,0,0
3842,304061,0,0
3843,239240,1,0
3844,274001,0,0
3845,98516,1,1
3846,125225,0,0
3847,101804,1,1
3848,321208,0,0
3849,17731,0,0
3850,348712,0,1
3851,255773,1,1
3852,123630,1,1
3853,242016,1,1
3854,239067,1,0
3855,13269,1,1
3856,196670,0,0
3857,186640,1,1
3858,24128,0,0
3859,191942,0,0
3860,221406,0,0
3861,260864,1,0
3862,230263,0,0
3863,110856,1,1
3864,150564,1,1
3865,129797,0,0
3866,142822,1,1
3867,158586,0,0
3868,175368,0,0
3869,60989,1,0
3870,279155,1,1
3871,258118,1,1
3872,266561,0,1
3873,8191,0,0
3874,118431,1,1
3875,233965,0,0
3876,152292,1,0
3877,158058,1,1
3878,246705,1,0
3879,332538,1,1
3880,336944,1,1
3881,181523,1,0
3882,133261,1,0
3883,164108,1,1
3884,146801,0,0
3885,275676,0,0
3886,73566,1,1
3887,365320,0,0
3888,137264,0,0
3889,110520,1,1
3890,2959,0,1
3891,352158,0,0
3892,100622,0,1
3893,356263,0,0
3894,300088,0,0
3895,282896,1,0
3896,332295,1,1
3897,309339,1,0
3898,258827,1,1
3899,87946,0,0
3900,169202,1,1
3901,89889,1,0
3902,147681,0,0
3903,302494,0,1
3904,147486,0,0
3905,77468,0,0
3906,192606,0,0
3907,211218,1,0
3908,110788,1,1
3909,259968,1,1
3910,219350,0,0
3911,7091,1,0
3912,15094,0,0
3913,170869,0,1
3914,369057,0,0
3915,235471,1,1
3916,102490,0,0
3917,257198,0,0
3918,25113,0,0
3919,238643,0,0
3920,27104,1,1
3921,196433,0,0
3922,316134,0,0
3923,165214,1,1
3924,288376,0,0
3925,114617,0,0
3926,372021,0,0
3927,193103,0,0
3928,176357,0,0
3929,268671,1,1
3930,270853,1,0
3931,340650,0,0
3932,98618,0,0
3933,22250,1,1
3934,25310,1,1
3935,191199,0,0
3936,304965,0,0
3937,269539,0,0
3938,255165,0,0
3939,244432,1,1
3940,61766,1,1
3941,257378,1,1
3942,243417,0,0
3943,53451,1,1
3944,32942,0,0
3945,160923,0,0
3946,217892,1,1
3947,129804,0,0
3948,261049,0,0
3949,216322,1,1
3950,269501,1,1
3951,301792,0,0
3952,106517,1,1
3953,41306,0,0
3954,338539,1,1
3955,307779,1,1
3956,120265,0,0
3957,141218,1,0
3958,157883,0,0
3959,112271,0,0
3960,124191,0,0
3961,271218,1,1
3962,180277,1,0
3963,11505,1,1
3964,74324,1,1
3965,203635,0,1
3966,62851,1,1
3967,180738,0,0
3968,222192,1,1
3969,85818,1,1
3970,134422,1,1
3971,297862,0,0
3972,179503,0,1
3973,186716,1,1
3974,264216,1,1
3975,341810,1,1
3976,10954,0,0
3977,248426,1,0
3978,235418,1,1
3979,202953,1,1
3980,289024,0,0
3981,162730,0,0
3982,285784,1,1
3983,106618,1,0
3984,149357,1,0
3985,342901,0,0
3986,27982,1,0
3987,72191,0,0
3988,275820,1,1
3989,343026,0,0
3990,39113,1,0
3991,136904,1,1
3992,235576,0,0
3993,147242,0,0
3994,255493,0,1
3995,200891,0,1
3996,372047,1,0
3997,199470,0,0
3998,262546,0,1
3999,183512,1,1
4000,354768,1,1
4001,193264,1,1
4002,364267,1,1
4003,243585,1,1
4004,329384,1,0
4005,237686,1,1
4006,331379,1,1
4007,194667,1,1
4008,74414,1,1
4009,98384,1,0
4010,348911,0,0
4011,280559,0,1
4012,122017,1,1
4013,340560,1,1
4014,248474,0,0
4015,50307,0,0
4016,361254,1,1
4017,124683,0,0
4018,182034,1,0
4019,1235,0,0
4020,5478,1,1
4021,195606,0,0
4022,244784,0,0
4023,338391,0,0
4024,264751,0,0
4025,249100,1,1
4026,45279,1,1
4027,215729,1,0
4028,3869,1,1
4029,186032,0,1
4030,347858,1,0
4031,301250,1,1
4032,67688,1,0
4033,239293,1,1
4034,347854,1,1
4035,301591,0,0
4036,20854,1,1
4037,329128,0,0
4038,18337,0,0
4039,146679,1,1
4040,216627,0,0
4041,317467,0,0
4042,310780,1,1
4043,346939,1,1
4044,129221,0,0
4045,125740,1,1
4046,171413,1,1
4047,97147,0,1
4048,253489,1,1
4049,222187,1,1
4050,273796,1,1
4051,110549,0,0
4052,154115,1,1
4053,290124,1,1
4054,332155,0,0
4055,300097,1,1
4056,341334,1,0
4057,149927,1,1
4058,253138,1,1
4059,244071,0,1
4060,305786,0,0
4061,110813,0,0
4062,306073,1,0
4063,368168,1,0
4064,350113,1,1
4065,266298,0,0
4066,130643,1,1
4067,192029,0,0
4068,14559,0,0
4069,110776,0,0
4070,25100,0,0
4071,151539,0,1
4072,13702,1,1
4073,87129,0,0
4074,71055,1,0
4075,246396,0,1
4076,86716,1,1
4077,353436,0,0
4078,323786,0,0
4079,352816,0,0
4080,347341,1,1
4081,133033,1,1
4082,17255,0,0
4083,115213,0,1
4084,291140,0,0
4085,244338,0,0
4086,124112,0,0
4087,58227,1,1
4088,360837,1,0
4089,280232,0,0
4090,53358,0,1
4091,181932,0,0
4092,94929,1,0
4093,138943,0,0
4094,237408,0,0
4095,354249,0,0
4096,260799,1,1
4097,245227,0,0
4098,236822,0,0
4099,22867,0,0
4100,71215,0,1
4101,32907,1,0
4102,359035,0,1
4103,139686,0,0
4104,194178,1,1
4105,125908,0,1
4106,47637,0,1
4107,30942,0,0
4108,192855,0,0
4109,170862,1,1
4110,211247,1,1
4111,125274,1,0
4112,70973,0,0
4113,113548,1,1
4114,26654,0,0
4115,170159,1,1
4116,215889,0,0
4117,37965,1,1
4118,344758,1,0
4119,292131,1,0
4120,142147,1,1
4121,64780,0,0
4122,324486,1,0
4123,276849,0,0
4124,333694,0,0
4125,20406,1,1
4126,177504,1,1
4127,256721,0,1
4128,79423,1,1
4129,324212,1,1
4130,92066,1,1
4131,219998,0,0
4132,317244,0,0
4133,116485,0,1
4134,185719,0,1
4135,232188,1,1
4136,310887,0,0
4137,134567,1,1
4138,91371,0,0
4139,363689,1,1
4140,29195,1,1
4141,95086,0,0
4142,40519,0,0
4143,160262,0,1
4144,278794,0,0
4145,234228,1,1
4146,143622,0,0
4147,48602,1,1
4148,167769,1,0
4149,205622,1,1
4150,7007,1,1
4151,254502,0,1
4152,37972,1,1
4153,362293,0,0
4154,154175,1,1
4155,167591,0,0
4156,41083,1,1
4157,116102,0,0
4158,249689,1,1
4159,108729,0,0
4160,235012,0,0
4161,152317,0,0
4162,128349,1,0
4163,19006,1,1
4164,365301,0,0
4165,99380,0,0
4166,212385,0,0
4167,191457,1,1
4168,286453,1,1
4169,23507,1,1
4170,4605,1,0
4171,26384,0,1
4172,288902,0,1
4173,313823,1,0
4174,257800,0,0
4175,28756,0,0
4176,192540,1,1
4177,181117,0,1
4178,315425,1,0
4179,101303,1,1
4180,297150,1,1
4181,327466,0,0
4182,71751,0,0
4183,122278,1,1
4184,66338,0,0
4185,58716,1,1
4186,273241,1,1
4187,218691,0,0
4188,230820,0,0
4189,173985,1,1
4190,228571,0,0
4191,34043,1,1
4192,8234,1,1
4193,138683,1,1
4194,112355,0,1
4195,286954,0,1
4196,92140,1,0
4197,17119,1,1
4198,304180,0,0
4199,86094,1,1
4200,199408,1,0
4201,266811,1,1
4202,173468,0,0
4203,56254,1,1
4204,28397,1,1
4205,312562,1,1
4206,271020,1,0
4207,200682,1,1
4208,189241,0,0
4209,256008,1,0
4210,352550,1,1
4211,22764,0,0
4212,208243,0,0
4213,272752,1,1
4214,155064,0,0
4215,353582,1,1
4216,230705,0,1
4217,299716,1,0
4218,245636,0,0
4219,152947,1,1
4220,246733,0,0
4221,71726,0,0
4222,96840,0,0
4223,146357,1,1
4224,16401,0,0
4225,84341,1,1
4226,181677,1,1
4227,351958,0,0
4228,244862,1,1
4229,52182,0,0
4230,275406,0,0
4231,353122,1,0
4232,72047,1,1
4233,144820,1,1
4234,93247,1,1
4235,323661,0,0
4236,339662,0,0
4237,287841,1,0
4238,188226,0,1
4239,98806,0,0
4240,36541,0,0
4241,174800,1,0
4242,343337,0,0
4243,183838,0,0
4244,261081,0,0
4245,319881,1,1
4246,59131,1,1
4247,235222,1,1
4248,8303,1,1
4249,322581,1,1
4250,225206,0,0
4251,239921,0,1
4252,93481,1,0
4253,220467,0,0
4254,226911,1,1
4255,61617,1,0
4256,364344,1,1
4257,143071,0,0
4258,146290,1,1
4259,80379,1,1
4260,261993,1,1
4261,127875,0,0
4262,193704,0,0
4263,334214,0,0
4264,366299,0,0
4265,113890,1,1
4266,136535,1,1
4267,106145,0,0
4268,223503,1,1
4269,286018,1,1
4270,39476,1,1
4271,248082,1,0
4272,168689,0,0
4273,250476,0,0
4274,342428,1,0
4275,126202,1,1
4276,255015,1,1
4277,190707,1,1
4278,38478,1,0
4279,330306,0,0
4280,290819,1,1
4281,1074,0,0
4282,144279,0,0
4283,134805,1,1
4284,59402,1,1
4285,148613,1,1
4286,197952,1,1
4287,357297,0,1
4288,45477,0,0
4289,44501,0,0
4290,123443,0,0
4291,112648,1,1
4292,138313,1,0
4293,94376,1,1
