,user,enrolled,predicted_results
2895,225994,0,0
2896,268394,0,0
2897,157581,0,0
2898,321995,1,1
2899,181403,1,1
2900,106591,0,0
2901,203387,1,1
2902,326814,1,0
2903,103237,0,0
2904,197815,0,0
2905,284506,1,0
2906,194236,1,1
2907,278465,0,1
2908,28031,0,0
2909,11691,0,0
2910,89003,1,1
2911,185745,0,1
2912,282720,1,1
2913,314070,0,1
2914,129949,1,1
2915,242109,1,1
2916,270281,1,1
2917,359286,0,0
2918,196433,0,0
2919,24351,1,1
2920,67390,0,0
2921,353821,1,1
2922,26479,1,1
2923,356178,1,1
2924,198546,1,1
2925,59721,1,1
2926,191746,1,0
2927,80141,0,1
2928,272158,1,1
2929,170602,0,0
2930,111381,0,0
2931,118832,1,0
2932,247282,0,0
2933,81545,0,0
2934,119162,1,1
2935,45585,0,1
2936,140414,1,0
2937,296791,1,1
2938,318734,1,1
2939,151283,1,1
2940,119310,0,0
2941,363168,1,1
2942,149706,1,0
2943,45651,0,0
2944,259755,1,1
2945,101643,1,0
2946,12077,1,0
2947,332491,0,0
2948,39729,1,0
2949,258116,0,0
2950,41366,0,0
2951,293519,1,1
2952,55426,1,1
2953,307458,0,0
2954,48732,0,0
2955,189359,0,0
2956,92022,1,1
2957,360244,0,0
2958,286165,0,0
2959,196527,0,0
2960,113246,1,1
2961,208521,1,0
2962,71618,1,1
2963,260440,0,1
2964,334650,0,1
2965,225133,0,0
2966,79025,1,0
2967,45760,0,1
2968,322672,0,0
2969,336488,0,0
2970,77247,0,0
2971,372761,1,1
2972,85178,1,1
2973,39382,0,0
2974,276483,1,1
2975,338995,0,0
2976,179170,1,1
2977,146081,1,1
2978,295864,1,1
2979,144377,0,0
2980,271832,0,0
2981,13836,0,1
2982,297523,1,1
2983,104296,0,1
2984,45243,0,1
2985,148887,0,0
2986,41770,1,1
2987,54391,0,0
2988,193911,0,0
2989,43445,0,0
2990,193904,1,1
2991,312996,0,1
2992,45227,1,1
2993,135656,0,0
2994,70128,0,0
2995,113181,1,1
2996,133787,0,0
2997,190542,0,0
2998,58550,1,0
2999,311865,0,0
3000,43386,1,1
3001,299757,1,1
3002,98069,1,1
3003,29857,1,1
3004,87596,0,0
3005,323012,0,0
3006,313194,0,0
3007,4328,0,0
3008,330957,1,0
3009,364778,1,1
3010,222556,0,0
3011,352646,0,0
3012,357954,1,1
3013,167564,0,0
3014,136063,0,0
3015,30160,0,0
3016,359452,0,0
3017,253163,0,1
3018,268505,0,0
3019,272391,0,1
3020,116191,1,0
3021,103269,1,0
3022,346613,1,1
3023,308850,0,0
3024,185071,1,0
3025,185740,0,0
3026,124254,1,1
3027,313484,0,1
3028,185412,1,1
3029,347492,1,0
3030,149918,0,1
3031,327420,1,1
3032,203563,0,0
3033,116473,0,0
3034,84339,1,1
3035,141149,1,1
3036,338291,0,1
3037,353246,0,0
3038,185756,0,0
3039,256997,0,1
3040,41309,0,0
3041,335776,1,0
3042,349955,1,0
3043,268530,1,0
3044,243156,1,1
3045,214999,0,0
3046,162186,0,1
3047,41841,1,0
3048,76065,1,1
3049,76774,0,0
3050,306019,1,1
3051,216842,0,0
3052,159568,0,0
3053,324835,0,0
3054,214955,1,0
3055,297909,0,0
3056,87587,1,1
3057,199179,0,0
3058,321688,1,1
3059,336144,1,0
3060,247804,1,1
3061,231762,0,0
3062,101856,1,1
3063,306043,0,1
3064,112884,1,1
3065,194893,1,1
3066,280895,0,0
3067,265196,0,0
3068,150455,1,0
3069,85598,1,1
3070,340272,1,1
3071,360310,1,1
3072,160675,1,1
3073,76562,0,1
3074,83379,1,0
3075,293256,0,0
3076,338539,0,0
3077,356879,0,0
3078,191646,0,0
3079,370214,1,1
3080,312190,1,1
3081,25653,0,0
3082,347711,1,1
3083,25220,1,1
3084,274227,0,0
3085,303100,0,1
3086,309093,0,0
3087,362726,1,0
3088,132255,1,1
3089,140694,1,1
3090,327160,1,1
3091,346339,0,0
3092,162465,0,0
3093,263249,0,1
3094,352202,1,1
3095,30145,0,0
3096,30407,1,1
3097,90763,1,1
3098,141180,1,0
3099,203777,0,0
3100,173212,1,1
3101,350048,0,0
3102,190816,1,1
3103,237864,1,1
3104,55306,0,0
3105,195324,1,1
3106,78372,1,1
3107,107134,1,1
3108,94794,0,0
3109,115820,1,1
3110,21952,1,1
3111,19271,1,1
3112,221385,0,1
3113,68379,0,0
3114,259675,0,0
3115,51257,1,0
3116,304420,1,0
3117,64181,1,0
3118,284786,0,1
3119,245953,1,1
3120,314140,1,1
3121,219262,1,1
3122,286176,0,1
3123,316758,0,0
3124,291593,1,1
3125,163221,0,0
3126,287933,1,0
3127,218758,0,0
3128,151582,0,0
3129,344746,0,0
3130,225464,1,0
3131,336081,1,1
3132,165366,1,1
3133,204875,0,0
3134,261481,1,1
3135,54351,1,1
3136,173757,1,1
3137,262271,0,0
3138,158888,1,0
3139,305688,0,0
3140,251764,1,1
3141,152627,0,0
3142,306813,1,1
3143,206439,0,0
3144,117695,0,0
3145,24215,0,0
3146,105503,0,1
3147,128991,0,0
3148,89796,0,0
3149,171263,1,0
3150,53546,1,1
3151,275406,0,0
3152,173453,1,1
3153,296936,1,1
3154,306937,1,1
3155,96289,1,1
3156,44504,0,0
3157,25279,0,1
3158,111693,1,1
3159,42903,0,1
3160,56030,1,1
3161,296731,1,1
3162,360983,1,1
3163,334957,1,1
3164,264977,0,0
3165,361010,1,0
3166,164437,1,1
3167,140705,0,0
3168,3802,1,1
3169,121387,0,0
3170,15617,1,1
3171,116281,1,0
3172,227731,0,0
3173,349360,1,1
3174,274479,0,0
3175,105406,0,0
3176,327195,1,1
3177,341605,0,1
3178,41701,1,1
3179,356309,0,0
3180,343290,1,1
3181,153315,0,0
3182,306276,0,0
3183,174525,0,0
3184,185073,0,1
3185,257589,1,1
3186,211747,0,0
3187,351647,1,1
3188,327441,1,1
3189,368448,1,1
3190,152334,1,1
3191,220230,0,0
3192,306572,0,0
3193,97695,1,0
3194,106662,0,0
3195,350126,0,0
3196,373011,0,1
3197,278198,0,0
3198,245425,1,1
3199,357951,0,1
3200,164450,0,0
3201,304040,0,0
3202,57854,0,0
3203,323629,0,1
3204,272434,1,1
3205,53675,0,0
3206,288859,0,0
3207,329986,1,1
3208,88435,1,1
3209,258371,1,1
3210,262270,0,1
3211,165781,1,1
3212,17512,0,0
3213,95615,0,0
3214,287220,0,0
3215,261024,1,1
3216,301643,0,0
3217,314763,1,1
3218,73024,1,0
3219,154892,1,1
3220,370264,1,1
3221,104984,1,1
3222,202007,0,0
3223,176848,1,1
3224,349612,1,1
3225,249118,1,1
3226,54930,1,1
3227,93720,0,0
3228,30497,0,0
3229,336951,0,0
3230,191795,1,1
3231,120052,0,0
3232,37467,1,1
3233,274703,0,0
3234,93653,0,0
3235,339920,0,0
3236,8074,1,1
3237,234220,0,0
3238,164755,0,0
3239,368202,1,1
3240,154089,1,1
3241,168516,0,0
3242,354964,0,0
3243,13682,0,1
3244,129975,0,0
3245,207779,0,1
3246,267527,0,0
3247,88532,0,0
3248,181690,1,0
3249,85907,1,0
3250,255175,0,1
3251,176747,1,1
3252,309015,1,0
3253,34029,0,0
3254,147377,1,1
3255,285892,1,1
3256,151933,1,1
3257,353320,0,0
3258,59409,0,1
3259,324859,1,1
3260,5931,0,0
3261,344243,1,1
3262,20232,0,1
3263,30982,0,0
3264,342766,1,1
3265,142565,0,1
3266,99767,1,1
3267,18150,0,0
3268,141237,0,0
3269,156501,0,0
3270,337660,1,1
3271,45522,0,0
3272,42120,0,0
3273,302514,1,0
3274,337749,1,0
3275,161820,1,1
3276,154332,1,1
3277,249381,0,0
3278,90165,0,0
3279,134911,0,0
3280,179755,1,1
3281,55568,0,0
3282,304206,1,0
3283,150778,0,0
3284,244077,1,1
3285,61384,1,0
3286,198392,1,1
3287,106992,0,0
3288,243795,1,1
3289,175036,1,1
3290,64308,0,0
3291,76842,0,0
3292,86415,1,1
3293,36564,1,1
3294,133471,1,1
3295,264884,1,1
3296,65894,1,1
3297,182423,1,1
3298,3990,1,1
3299,354030,0,0
3300,367522,0,1
3301,52294,1,0
3302,205467,1,1
3303,72502,0,0
3304,16279,0,0
3305,347947,0,0
3306,207984,0,0
3307,15362,1,1
3308,152001,0,0
3309,163594,0,0
3310,112885,1,1
3311,170505,0,1
3312,68893,0,0
3313,41071,0,1
3314,145976,0,0
3315,130329,1,1
3316,10318,1,1
3317,276739,0,0
3318,130482,0,0
3319,227385,1,1
3320,347030,1,1
3321,295401,0,1
3322,301010,1,1
3323,115436,1,1
3324,260678,1,0
3325,163174,0,1
3326,179344,0,0
3327,249987,1,0
3328,7865,0,1
3329,338757,1,1
3330,162118,0,0
3331,337873,1,1
3332,197286,0,0
3333,139298,1,0
3334,304178,0,0
3335,245836,0,0
3336,139157,1,1
3337,103079,0,0
3338,54679,0,1
3339,216623,1,0
3340,1938,0,1
3341,369290,1,1
3342,77860,1,1
3343,254310,1,0
3344,24170,1,0
3345,281409,1,0
3346,308516,0,0
3347,75509,0,0
3348,319629,0,0
3349,256550,0,1
3350,354592,0,0
3351,294998,1,1
3352,144727,0,1
3353,157884,1,1
3354,41725,1,1
3355,144787,1,0
3356,35182,1,1
3357,353619,1,0
3358,64221,0,0
3359,220369,1,1
3360,258238,0,0
3361,257846,0,0
3362,246108,1,0
3363,134962,1,1
3364,353526,0,1
3365,308004,1,0
3366,198274,1,1
3367,7397,1,1
3368,19386,0,0
3369,3622,0,0
3370,275552,0,0
3371,212552,0,1
3372,115494,0,0
3373,262159,1,0
3374,323316,1,1
3375,356897,0,0
3376,226721,1,0
3377,328427,1,1
3378,151701,1,0
3379,210526,0,1
3380,347854,1,1
3381,16597,0,1
3382,101982,0,0
3383,320721,1,1
3384,188711,0,0
3385,40720,0,0
3386,306174,1,1
3387,88195,0,1
3388,66908,1,0
3389,115448,0,0
3390,221297,0,0
3391,223074,0,0
3392,370261,0,0
3393,175344,0,1
3394,288222,1,1
3395,16556,0,0
3396,37504,1,0
3397,204814,0,0
3398,138100,0,0
3399,15917,1,1
3400,168853,0,1
3401,181570,0,0
3402,331090,0,0
3403,292459,0,0
3404,158172,0,0
3405,103067,1,1
3406,302852,1,1
3407,154736,0,1
3408,119237,1,1
3409,240337,1,1
3410,145572,1,0
3411,310471,0,0
3412,79199,0,0
3413,171861,0,0
3414,306705,1,1
3415,255445,0,0
3416,196967,0,0
3417,112751,0,0
3418,264302,1,1
3419,138884,1,1
3420,141171,0,0
3421,108939,1,1
3422,270682,1,1
3423,139155,1,1
3424,206360,0,0
3425,272708,0,0
3426,33940,0,0
3427,154680,1,1
3428,214183,1,1
3429,197248,0,0
3430,172733,1,1
3431,170093,1,1
3432,55474,0,0
3433,110553,1,1
3434,167153,1,1
3435,223052,0,0
3436,248522,1,0
3437,227887,1,1
3438,178158,0,1
3439,51602,1,0
3440,234151,1,1
3441,144529,1,1
3442,289095,0,0
3443,214186,1,1
3444,262882,0,0
3445,186578,0,0
3446,247372,0,0
3447,372047,1,0
3448,104241,1,1
3449,283146,1,1
3450,194410,1,0
3451,188265,0,0
3452,70919,1,1
3453,135941,0,0
3454,185765,0,0
3455,38547,1,1
3456,237852,0,0
3457,130787,0,1
3458,5751,1,1
3459,18907,1,1
3460,369687,0,1
3461,134334,1,1
3462,316548,0,0
3463,272881,0,1
3464,51288,1,1
3465,51739,0,0
3466,335971,1,1
3467,84075,0,0
3468,15484,1,0
3469,290283,0,0
3470,109704,0,0
3471,253165,1,1
3472,321416,1,1
3473,100214,1,1
3474,70143,0,0
3475,314380,0,0
3476,198082,1,1
3477,174013,0,0
3478,240943,1,1
3479,62512,1,1
3480,157515,0,0
3481,285637,0,0
3482,42398,0,0
3483,175199,0,1
3484,343342,0,0
3485,8910,1,1
3486,135879,0,0
3487,27535,0,0
3488,360256,0,0
3489,355152,1,1
3490,84621,0,0
3491,190835,0,0
3492,75255,0,1
3493,197690,1,1
3494,293492,0,1
3495,124945,1,1
3496,319610,0,0
3497,171791,1,1
3498,153160,1,1
3499,269258,0,1
3500,310504,1,1
3501,131652,0,0
3502,365532,0,0
3503,181577,1,1
3504,110356,1,1
3505,281557,0,0
3506,169788,1,0
3507,279091,0,0
3508,21994,1,1
3509,173692,1,0
3510,208888,1,0
3511,48117,0,1
3512,316938,0,0
3513,147773,0,1
3514,251028,1,0
3515,278857,0,0
3516,66565,0,0
3517,203136,0,1
3518,181097,0,0
3519,20021,1,0
3520,282563,1,1
3521,149215,0,1
3522,88462,0,0
3523,362271,0,0
3524,56751,1,1
3525,206145,1,1
3526,244700,0,0
3527,49929,0,0
3528,171835,1,0
3529,44616,0,1
3530,253836,0,1
3531,199114,1,1
3532,148395,0,0
3533,291620,0,0
3534,21192,0,0
3535,193086,0,0
3536,282133,0,0
3537,187763,0,0
3538,270213,0,0
3539,182388,1,1
3540,17789,1,1
3541,189910,1,1
3542,122732,0,1
3543,29684,1,0
3544,103776,1,1
3545,336102,1,1
3546,352373,1,1
3547,196875,1,0
3548,270644,0,0
3549,181016,1,1
3550,174752,0,0
3551,181472,1,1
3552,343276,1,1
3553,70549,1,1
3554,361408,0,0
3555,261567,0,0
3556,158479,1,1
3557,297852,0,0
3558,288706,0,0
3559,239118,0,0
3560,354199,0,0
3561,58020,1,1
3562,360725,1,1
3563,175293,0,0
3564,364064,1,0
3565,147499,0,0
3566,188594,0,0
3567,47741,0,0
3568,304138,1,1
3569,62382,1,1
3570,201341,1,1
3571,90505,0,1
3572,184522,1,0
3573,92392,0,0
3574,125251,0,0
3575,175531,1,1
3576,61789,0,0
3577,280434,0,1
3578,91549,0,0
3579,164628,0,0
3580,236955,0,1
3581,91389,1,1
3582,211516,1,1
3583,159075,1,1
3584,212433,1,1
3585,342943,1,0
3586,175577,1,1
3587,62150,1,1
3588,204140,0,1
3589,83024,0,0
3590,275943,0,0
3591,272154,0,0
3592,247368,1,1
3593,187329,1,0
3594,350551,0,0
3595,76022,1,1
3596,126492,0,0
3597,23453,0,0
3598,44359,0,1
3599,106042,1,1
3600,283359,1,1
3601,201972,1,1
3602,16735,0,1
3603,42070,0,1
3604,140478,0,0
3605,16412,1,0
3606,191128,0,0
3607,188106,1,1
3608,363248,0,1
3609,83618,0,0
3610,213736,1,0
3611,244025,0,0
3612,33223,1,1
3613,76706,0,0
3614,153860,0,0
3615,53795,1,1
3616,6337,0,0
3617,170313,1,1
3618,82076,1,0
3619,4775,1,1
3620,327779,0,0
3621,232445,0,0
3622,104021,0,0
3623,206420,0,0
3624,134664,0,0
3625,235990,0,0
3626,52005,1,1
3627,303077,0,0
3628,9335,0,0
3629,340903,1,1
3630,301556,1,1
3631,354377,0,0
3632,211260,0,0
3633,59852,1,1
3634,260692,1,1
3635,372323,0,0
3636,195557,0,1
3637,285669,0,0
3638,369573,0,0
3639,91027,1,1
3640,272417,1,1
3641,147709,0,0
3642,102564,1,0
3643,37179,1,1
3644,122269,0,0
3645,263003,1,0
3646,35286,0,0
3647,94288,0,0
3648,154433,1,1
3649,297485,0,0
3650,123413,0,1
3651,297768,0,1
3652,126075,0,0
3653,43240,1,1
3654,37106,0,0
3655,183846,1,1
3656,326510,0,0
3657,165539,1,1
3658,275909,0,0
3659,264451,0,0
3660,35232,1,1
3661,90864,0,1
3662,336113,0,1
3663,110539,0,0
3664,140385,1,1
3665,243458,0,0
3666,279692,1,1
3667,347263,0,0
3668,260372,0,0
3669,25939,1,1
3670,127351,1,1
3671,314600,0,0
3672,39464,0,0
3673,270151,1,0
3674,367595,1,1
3675,90138,0,0
3676,17274,0,0
3677,91797,1,1
3678,249481,1,1
3679,205898,0,0
3680,196100,0,1
3681,270220,0,0
3682,310706,0,0
3683,140130,0,0
3684,219183,1,1
3685,777,1,1
3686,150618,1,1
3687,26199,1,1
3688,96989,1,0
3689,337474,0,0
3690,43765,0,0
3691,186767,0,0
3692,285808,0,1
3693,51195,1,1
3694,351612,0,1
3695,293397,0,0
3696,372665,0,0
3697,41214,1,1
3698,184423,1,1
3699,283907,1,1
3700,309152,0,0
3701,184803,0,0
3702,267903,1,1
3703,36353,1,1
3704,171854,1,1
3705,244058,0,0
3706,12979,0,0
3707,265503,1,1
3708,161700,1,1
3709,80552,1,0
3710,73437,1,0
3711,73157,1,1
3712,221868,1,1
3713,282344,0,0
3714,32235,1,0
3715,269040,1,1
3716,272272,1,1
3717,253945,1,0
3718,368225,0,1
3719,208362,0,0
3720,250647,0,0
3721,84281,0,0
3722,99061,0,0
3723,177945,0,0
3724,135757,0,0
3725,152086,0,0
3726,220644,0,0
3727,35899,0,0
3728,26896,1,1
3729,203561,0,1
3730,260859,0,1
3731,20464,0,0
3732,310090,0,0
3733,136429,0,0
3734,215271,1,1
3735,307519,1,1
3736,296168,1,1
3737,51773,1,1
3738,302961,0,1
3739,88571,0,1
3740,330670,1,0
3741,351610,0,0
3742,184028,0,0
3743,272042,0,0
3744,126400,1,1
3745,310893,1,1
3746,352701,0,1
3747,80061,0,0
3748,12600,0,0
3749,54213,1,1
3750,215258,1,1
3751,259935,0,0
3752,52050,0,0
3753,39193,1,0
3754,323854,1,1
3755,5377,0,1
3756,259101,1,1
3757,252539,0,0
3758,117185,1,1
3759,88268,0,1
3760,302886,1,1
3761,282035,1,1
3762,174132,1,1
3763,38793,1,1
3764,281370,0,0
3765,299319,1,1
3766,135754,0,1
3767,326996,1,1
3768,346867,1,1
3769,197238,0,0
3770,347841,0,0
3771,335916,1,0
3772,139728,1,1
3773,24484,1,1
3774,23636,0,1
3775,253670,1,1
3776,245882,0,1
3777,363877,1,1
3778,213973,1,1
3779,180457,1,1
3780,124077,0,0
3781,111435,0,0
3782,33062,1,1
3783,287969,1,0
3784,195833,0,0
3785,253961,1,0
3786,282469,1,1
3787,1436,1,1
3788,6616,0,0
3789,88182,1,1
3790,122663,0,0
3791,112650,1,1
3792,202253,1,1
3793,90357,1,1
3794,299786,0,1
3795,255305,1,1
3796,293313,1,1
3797,371365,1,1
3798,5905,1,0
3799,162326,1,1
3800,291277,1,1
3801,49732,1,0
3802,361919,1,1
3803,78920,1,1
3804,37267,0,1
3805,123316,0,1
3806,72485,1,1
3807,160407,1,1
3808,262169,1,0
3809,31167,0,0
3810,244273,0,0
3811,244648,0,1
3812,17724,0,0
3813,88130,1,1
3814,190034,1,1
3815,91395,0,0
3816,6228,0,0
3817,53978,0,0
3818,370418,0,0
3819,368493,0,0
3820,238538,1,1
3821,40359,0,0
3822,124406,0,0
3823,171432,1,1
3824,264737,1,1
3825,266660,1,1
3826,303465,1,0
3827,364346,1,1
3828,175363,1,1
3829,119768,1,1
3830,141615,0,0
3831,296588,1,1
3832,329829,1,1
3833,203071,1,1
3834,228513,1,1
3835,168277,1,1
3836,343581,1,0
3837,64804,0,0
3838,241731,0,0
3839,138807,0,0
3840,195570,0,0
3841,236647,0,1
3842,371642,1,0
3843,242845,0,0
3844,40407,0,1
3845,270386,1,1
3846,300445,0,0
3847,259107,1,1
3848,245082,1,1
3849,176931,0,0
3850,94295,0,1
3851,348005,1,1
3852,46912,0,0
3853,357123,1,1
3854,66319,0,0
3855,278933,1,0
3856,232870,1,1
3857,286678,1,1
3858,364739,1,1
3859,115643,0,0
3860,198558,0,0
3861,156279,1,0
3862,169403,1,1
3863,164536,0,1
3864,224375,1,0
3865,200425,1,1
3866,41989,1,1
3867,322300,1,1
3868,218307,0,0
3869,248532,0,0
3870,229913,0,0
3871,65630,1,1
3872,328308,1,1
3873,231507,0,0
3874,243245,1,1
3875,343476,0,0
3876,234193,1,1
3877,310814,0,0
3878,294405,1,0
3879,184396,1,1
3880,102784,1,1
3881,215226,0,0
3882,234274,1,1
3883,301926,0,0
3884,77141,1,1
3885,225466,1,1
3886,101115,0,0
3887,236533,0,1
3888,58716,1,1
3889,26222,0,1
3890,10327,0,0
3891,295495,1,1
3892,252162,1,1
3893,13985,1,1
3894,321294,1,1
3895,11821,0,0
3896,10489,0,0
3897,35375,0,0
3898,163610,0,0
3899,83209,1,1
3900,4388,1,1
3901,250522,1,1
3902,79260,1,0
3903,105568,1,1
3904,136318,1,1
3905,34982,0,0
3906,276214,0,0
3907,104877,1,0
3908,53755,1,1
3909,128349,1,0
3910,327296,0,0
3911,234764,1,1
3912,302336,1,0
3913,161617,0,1
3914,64621,0,0
3915,217404,0,0
3916,275377,1,1
3917,322464,1,1
3918,210103,0,0
3919,367055,1,0
3920,61604,1,1
3921,166493,0,0
3922,330696,1,0
3923,163407,1,1
3924,327168,1,1
3925,58068,1,0
3926,217922,1,1
3927,51316,0,0
3928,63160,0,0
3929,260705,0,1
3930,45154,1,1
3931,298607,0,0
3932,321261,0,0
3933,79527,0,1
3934,18721,0,0
3935,133295,1,1
3936,246576,0,0
3937,100610,1,1
3938,72121,0,0
3939,167402,1,0
3940,86766,0,0
3941,235012,0,0
3942,115883,0,0
3943,326324,0,0
3944,36837,0,0
3945,51161,1,1
3946,21344,0,0
3947,355938,0,0
3948,348744,1,1
3949,369653,0,0
3950,272995,1,0
3951,223677,0,0
3952,44822,1,1
3953,321817,1,1
3954,357912,1,1
3955,8979,1,1
3956,274564,1,1
3957,95517,1,0
3958,138878,1,1
3959,122611,1,1
3960,228567,0,1
3961,73216,1,1
3962,244071,0,1
3963,582,1,0
3964,169628,1,0
3965,77520,1,1
3966,19481,1,1
3967,251429,1,1
3968,129444,0,0
3969,166020,1,1
3970,199163,1,1
3971,235886,1,1
3972,306270,0,1
3973,47598,1,1
3974,315698,0,0
3975,265393,0,0
3976,1162,1,1
3977,93115,0,0
3978,136518,0,0
3979,53286,1,1
3980,306713,0,0
3981,112113,0,1
3982,331448,0,0
3983,283771,1,0
3984,192172,1,1
3985,205406,1,1
3986,241725,0,0
3987,132504,1,1
3988,45880,0,1
3989,235581,1,1
3990,116374,0,0
3991,307431,1,1
3992,281531,1,1
3993,208937,0,0
3994,284322,1,1
3995,25898,1,0
3996,250463,1,0
3997,63050,1,1
3998,148235,1,1
3999,232234,0,1
4000,335679,1,1
4001,352867,0,0
4002,78351,1,1
4003,79960,1,1
4004,363437,0,0
4005,236759,1,0
4006,37171,1,1
4007,8505,1,0
4008,211247,1,1
4009,66758,1,0
4010,220170,0,0
4011,352521,1,1
4012,133618,1,1
4013,159105,0,0
4014,194655,0,1
4015,360734,1,0
4016,319031,1,1
4017,59384,1,1
4018,157620,1,1
4019,41955,1,1
4020,211416,1,1
4021,356067,1,0
4022,143318,0,0
4023,240055,0,0
4024,325153,0,0
4025,217526,0,0
4026,328831,0,0
4027,211393,1,1
4028,108588,0,0
4029,112832,0,0
4030,200003,1,1
4031,58292,0,0
4032,263415,0,0
4033,39268,1,1
4034,160487,0,0
4035,114809,1,0
4036,115077,0,0
4037,145988,0,0
4038,182683,1,1
4039,15104,1,1
4040,280342,1,1
4041,309546,0,0
4042,159042,0,0
4043,203409,0,0
4044,212419,1,1
4045,322214,1,1
4046,101771,0,0
4047,51384,0,0
4048,245175,0,1
4049,313228,1,0
4050,24702,0,0
4051,154974,0,0
4052,208701,0,0
4053,184391,0,0
4054,5300,1,1
4055,109249,0,0
4056,49994,0,1
4057,270006,1,1
4058,95428,1,1
4059,335576,1,1
4060,184181,1,1
4061,17588,0,1
4062,336696,0,1
4063,110722,1,0
4064,226947,0,1
4065,46015,0,0
4066,109609,1,1
4067,86590,1,1
4068,111738,1,1
4069,1410,0,1
4070,235063,1,1
4071,83323,1,0
4072,180577,0,1
4073,85872,0,1
4074,259723,1,1
4075,141450,1,1
4076,153705,1,1
4077,330336,1,1
4078,215976,0,0
4079,1075,1,1
4080,306637,0,0
4081,114392,1,1
4082,335883,1,0
4083,63480,0,0
4084,94391,1,0
4085,105152,1,1
4086,320116,1,1
4087,148594,1,1
4088,198813,1,1
4089,241278,1,1
4090,10971,0,0
4091,142541,1,1
4092,224356,1,1
4093,265321,0,0
4094,203451,0,0
4095,226436,0,0
4096,368431,0,0
4097,65070,0,0
4098,24611,1,1
4099,324981,0,0
4100,292071,1,1
4101,103479,0,1
4102,85532,1,0
4103,230188,1,1
4104,154941,1,1
4105,26805,1,1
4106,25054,1,1
4107,347870,1,1
4108,351508,0,0
4109,54792,1,1
4110,158399,0,0
4111,83854,0,1
4112,77234,1,1
4113,263363,0,0
4114,237313,0,0
4115,2628,0,0
4116,243466,1,1
4117,255515,0,0
4118,114444,0,0
4119,148972,0,0
4120,204903,1,1
4121,161180,0,1
4122,169125,1,1
4123,50321,1,1
4124,159320,1,1
4125,360683,1,0
4126,360066,1,1
4127,11960,1,1
4128,180236,0,0
4129,191632,1,0
4130,92683,0,0
4131,38158,0,0
4132,369244,0,0
4133,159917,1,1
4134,179916,1,1
4135,57213,1,1
4136,134211,1,1
4137,217316,1,0
4138,34427,0,0
4139,305709,0,0
4140,52679,0,0
4141,266020,0,0
4142,228963,0,0
4143,349506,1,0
4144,287516,1,1
4145,370176,1,1
4146,228144,1,1
4147,116692,1,0
4148,173440,0,0
4149,97641,0,1
4150,176426,1,1
4151,255718,0,0
4152,9243,1,1
4153,371110,0,0
4154,232872,0,0
4155,137629,0,0
4156,364594,1,1
4157,144036,1,1
4158,371580,1,1
4159,28865,0,0
4160,344436,1,1
4161,299943,1,1
4162,229831,0,0
4163,356602,0,1
4164,340636,1,0
4165,352351,0,1
4166,198124,0,0
4167,294922,1,1
4168,94112,1,0
4169,146240,1,1
4170,161013,0,0
4171,182909,0,0
4172,360666,1,1
4173,1574,0,0
4174,49811,0,0
4175,35221,0,1
4176,128290,0,1
4177,163821,0,0
4178,222448,0,1
4179,249690,0,1
4180,341313,1,1
4181,117893,1,0
4182,8912,0,1
4183,333576,1,0
4184,182512,1,1
4185,210502,1,0
4186,148224,1,0
4187,300595,0,0
4188,301792,0,0
4189,205829,0,1
4190,51418,0,0
4191,148341,1,1
4192,244693,0,1
4193,70476,1,1
4194,338369,1,1
4195,149522,0,1
4196,620,0,0
4197,208752,0,0
4198,203388,1,1
4199,18188,1,0
4200,87239,1,1
4201,123649,0,0
4202,98405,0,0
4203,313016,0,0
4204,209593,1,0
4205,25865,1,1
4206,55619,1,1
4207,65702,0,0
4208,162356,0,0
4209,131333,1,1
4210,363284,1,1
4211,13224,0,0
4212,139686,0,0
4213,270853,1,1
4214,327977,1,1
4215,274780,0,0
4216,347549,1,1
4217,349495,1,1
4218,339003,1,1
4219,74391,0,0
4220,351412,0,1
4221,228757,0,1
4222,26245,0,0
4223,309749,0,0
4224,70584,0,1
4225,105616,0,0
4226,41077,1,0
4227,197398,0,1
4228,184200,1,1
4229,67322,0,1
4230,23111,0,1
4231,316312,0,0
4232,36200,1,1
4233,148834,0,0
4234,269061,1,1
4235,107245,1,1
4236,191914,1,0
4237,75772,0,0
4238,5497,1,1
4239,359157,0,1
4240,343817,0,0
4241,304570,0,0
4242,64365,1,1
4243,158444,0,1
4244,334528,1,0
4245,259796,1,1
4246,284563,0,0
4247,104861,1,1
4248,257915,1,1
4249,156415,0,0
4250,32659,1,1
4251,52785,1,1
4252,161377,1,0
4253,239028,1,1
4254,178210,0,1
4255,45422,0,0
4256,141610,0,1
4257,191525,1,0
4258,35922,0,0
4259,217596,0,0
4260,188404,0,0
4261,55609,1,1
4262,349074,0,0
4263,320621,0,0
4264,14621,1,1
4265,183214,0,0
4266,37511,0,0
4267,322168,1,1
4268,27597,0,0
4269,324745,1,1
4270,130170,0,0
4271,4531,0,1
4272,179663,1,0
4273,26658,0,0
4274,31383,0,1
4275,128888,1,1
4276,287598,0,1
4277,227441,1,0
4278,303424,1,1
4279,13177,1,0
4280,105423,1,1
4281,163295,0,1
4282,335846,1,1
4283,320473,0,1
4284,134280,0,1
4285,329098,0,0
4286,266929,0,0
4287,291353,1,1
4288,278248,1,0
4289,161044,0,0
4290,5862,0,0
4291,21086,1,1
4292,70280,1,0
