,entry_id,e_signed,predicted_results
2226,2211315.0,1,1
2227,7821216.0,0,0
2228,9610861.0,0,0
2229,7348183.0,0,0
2230,8554268.0,0,0
2231,2292280.0,1,1
2232,2732069.0,0,1
2233,7032247.0,1,1
2234,3085258.0,0,0
2235,1635600.0,0,1
2236,5380502.0,1,1
2237,6176554.0,1,1
2238,3894731.0,1,0
2239,3819837.0,1,1
2240,1127568.0,0,1
2241,6220405.0,0,0
2242,3317743.0,1,1
2243,7580634.0,1,1
2244,2539050.0,1,1
2245,6687908.0,1,1
2246,3592554.0,0,0
2247,3410599.0,0,0
2248,9717364.0,0,0
2249,5320053.0,1,1
2250,7843067.0,1,0
2251,3362810.0,1,1
2252,7227931.0,0,0
2253,5185835.0,1,0
2254,2437771.0,0,0
2255,9990998.0,0,0
2256,6283805.0,1,0
2257,3792115.0,0,0
2258,6981991.0,0,0
2259,6364994.0,1,1
2260,3280987.0,1,0
2261,9760088.0,0,0
2262,2320120.0,0,0
2263,2491538.0,1,1
2264,2168054.0,0,1
2265,5747548.0,0,0
2266,8926441.0,0,0
2267,4937270.0,0,0
2268,4400783.0,1,1
2269,4933842.0,0,1
2270,1212952.0,1,1
2271,5711211.0,1,1
2272,7689895.0,0,1
2273,6369809.0,1,1
2274,9780756.0,1,1
2275,6832030.0,1,0
2276,7754293.0,1,1
2277,6683084.0,1,1
2278,6966301.0,1,1
2279,6784186.0,1,1
2280,3683155.0,1,0
2281,5675276.0,1,1
2282,4791098.0,0,0
2283,4802542.0,0,0
2284,2190162.0,1,0
2285,6187660.0,0,0
2286,4675032.0,0,0
2287,8167376.0,0,0
2288,4301366.0,1,1
2289,9124840.0,1,1
2290,3889268.0,0,0
2291,6031310.0,0,0
2292,9652819.0,0,1
2293,9378427.0,0,1
2294,5520192.0,1,1
2295,5274283.0,1,1
2296,9189623.0,0,0
2297,8680406.0,1,0
2298,6908916.0,0,0
2299,5232586.0,1,0
2300,8774000.0,0,1
2301,6464090.0,1,0
2302,5042580.0,0,0
2303,9133685.0,1,1
2304,3300130.0,0,0
2305,4059231.0,1,1
2306,7567594.0,1,1
2307,5515469.0,0,0
2308,7280951.0,1,1
2309,1814780.0,1,1
2310,8596221.0,1,1
2311,5703140.0,0,0
2312,8512862.0,0,0
2313,5070639.0,1,0
2314,7877876.0,1,1
2315,2421871.0,0,0
2316,8194957.0,1,1
2317,9690275.0,1,0
2318,4138302.0,1,1
2319,9525180.0,1,1
2320,6905760.0,1,1
2321,8241034.0,0,0
2322,1872400.0,0,0
2323,6210379.0,0,1
2324,5551411.0,1,1
2325,7912090.0,1,1
2326,1308876.0,0,1
2327,4494363.0,0,1
2328,7693181.0,1,0
2329,5152290.0,0,1
2330,6955845.0,1,1
2331,1966695.0,1,0
2332,5153092.0,1,0
2333,1951427.0,1,1
2334,6742225.0,0,0
2335,3681894.0,1,0
2336,1377693.0,1,1
2337,6840924.0,0,0
2338,5102247.0,1,1
2339,2717104.0,0,0
2340,8274146.0,1,1
2341,6104108.0,1,1
2342,4306187.0,0,1
2343,4215100.0,0,1
2344,9258195.0,1,1
2345,8681896.0,1,1
2346,1331272.0,0,0
2347,4590760.0,0,1
2348,8737876.0,0,1
2349,2265213.0,0,0
2350,5409926.0,0,0
2351,8009134.0,1,0
2352,6296731.0,1,0
2353,5398511.0,0,0
2354,3335842.0,1,0
2355,2488652.0,1,1
2356,3891243.0,1,1
2357,7714508.0,1,1
2358,8043152.0,0,1
2359,1609300.0,1,0
2360,8533098.0,1,1
2361,1615190.0,0,0
2362,9844964.0,0,0
2363,1491916.0,1,1
2364,1499571.0,1,1
2365,2288230.0,1,0
2366,4237720.0,0,0
2367,2503278.0,1,1
2368,7552253.0,1,1
2369,9686040.0,1,1
2370,2802849.0,1,1
2371,6639654.0,0,1
2372,2523057.0,0,1
2373,7561919.0,1,1
2374,3260412.0,0,1
2375,4843724.0,1,0
2376,6239533.0,0,0
2377,2470090.0,0,0
2378,6605275.0,0,0
2379,2179686.0,0,0
2380,8230957.0,0,1
2381,6081235.0,0,0
2382,5147697.0,0,1
2383,6130081.0,0,1
2384,2717396.0,0,0
2385,1382084.0,1,1
2386,7362400.0,1,0
2387,9631936.0,1,1
2388,7038237.0,0,1
2389,1540059.0,1,1
2390,6936922.0,0,0
2391,8017734.0,0,1
2392,7083414.0,1,1
2393,2890351.0,0,0
2394,9002076.0,0,0
2395,2444966.0,1,1
2396,2189651.0,1,1
2397,1905162.0,1,1
2398,6774041.0,1,1
2399,6463747.0,0,1
2400,9061232.0,0,0
2401,4115293.0,1,1
2402,5533721.0,1,0
2403,9797113.0,0,0
2404,3309505.0,0,0
2405,6145211.0,0,0
2406,8151930.0,1,0
2407,4694549.0,0,0
2408,2968398.0,1,1
2409,8891169.0,1,1
2410,7132992.0,1,1
2411,8160818.0,1,0
2412,7732525.0,0,0
2413,7019224.0,1,0
2414,5973699.0,1,1
2415,4770211.0,1,0
2416,7991945.0,1,1
2417,4216526.0,1,1
2418,8568115.0,0,0
2419,6297074.0,0,1
2420,3229274.0,1,1
2421,9768034.0,0,1
2422,1380873.0,1,1
2423,3328938.0,1,1
2424,3457489.0,0,0
2425,2932020.0,0,0
2426,7096651.0,0,0
2427,1794156.0,1,1
2428,2902760.0,1,1
2429,2977929.0,1,0
2430,2115836.0,1,1
2431,2786299.0,1,1
2432,6946513.0,1,1
2433,1308032.0,0,0
2434,6568405.0,0,0
2435,4444752.0,1,0
2436,2926939.0,1,0
2437,7388991.0,1,0
2438,8021912.0,1,0
2439,4818918.0,1,1
2440,9577374.0,0,1
2441,8094018.0,0,0
2442,2489571.0,0,1
2443,5218988.0,1,1
2444,2613932.0,1,1
2445,9796639.0,0,0
2446,8502704.0,0,0
2447,9500064.0,1,1
2448,4317957.0,0,1
2449,2944406.0,1,0
2450,2832658.0,1,0
2451,4142959.0,0,0
2452,3368293.0,0,0
2453,5564247.0,0,1
2454,5528334.0,1,0
2455,9858220.0,0,0
2456,2589498.0,1,0
2457,9839875.0,1,1
2458,7831290.0,1,0
2459,3778777.0,0,0
2460,1166733.0,1,1
2461,4967983.0,0,1
2462,1825484.0,1,1
2463,2084990.0,0,1
2464,1655019.0,0,1
2465,1469071.0,1,1
2466,6897199.0,1,1
2467,5537216.0,1,1
2468,2508464.0,1,1
2469,6672247.0,0,0
2470,3233641.0,1,0
2471,2095152.0,1,0
2472,8724421.0,1,1
2473,7930775.0,1,1
2474,9830838.0,1,1
2475,2627562.0,1,0
2476,6441322.0,0,0
2477,9284740.0,1,1
2478,8453853.0,1,1
2479,1728891.0,0,0
2480,7410072.0,0,0
2481,2001254.0,0,1
2482,8343586.0,0,0
2483,4062222.0,1,1
2484,3819384.0,1,1
2485,2097093.0,0,1
2486,4664610.0,1,1
2487,3763868.0,1,1
2488,3401653.0,0,0
2489,8264781.0,0,0
2490,2553205.0,0,0
2491,2455073.0,1,1
2492,7682527.0,0,1
2493,6673271.0,0,0
2494,6558691.0,0,0
2495,7407239.0,1,1
2496,5844309.0,1,0
2497,2532284.0,1,1
2498,7845431.0,0,1
2499,5264657.0,0,0
2500,8511252.0,1,1
2501,7478282.0,0,1
2502,6191098.0,0,0
2503,4858045.0,1,0
2504,4465706.0,1,1
2505,3388256.0,0,0
2506,7427539.0,1,0
2507,4720692.0,0,1
2508,7584256.0,0,1
2509,4663493.0,0,0
2510,1146610.0,1,0
2511,5605099.0,1,1
2512,6220585.0,0,0
2513,3128441.0,0,1
2514,8013537.0,0,1
2515,2256675.0,1,1
2516,8383850.0,1,1
2517,5610607.0,1,0
2518,4785897.0,1,0
2519,2158110.0,0,1
2520,7519493.0,1,1
2521,8942155.0,0,1
2522,5656521.0,0,1
2523,5078187.0,1,1
2524,2413354.0,0,0
2525,9259323.0,1,1
2526,4930048.0,1,1
2527,8452744.0,0,1
2528,5049077.0,0,0
2529,6295996.0,1,1
2530,7909583.0,0,0
2531,8743853.0,1,1
2532,7923966.0,0,1
2533,6163562.0,0,0
2534,9077278.0,0,1
2535,1853182.0,1,1
2536,7044606.0,1,0
2537,7785029.0,1,0
2538,1681094.0,1,1
2539,3272998.0,0,1
2540,6325218.0,0,1
2541,4443674.0,1,1
2542,7286168.0,1,1
2543,6319746.0,1,1
2544,8287357.0,1,0
2545,7161913.0,1,1
2546,7395125.0,1,1
2547,3156885.0,1,1
2548,6318588.0,0,0
2549,3461213.0,1,1
2550,9412902.0,1,0
2551,7579032.0,1,0
2552,8413868.0,0,0
2553,3838687.0,0,1
2554,7906692.0,0,1
2555,9647119.0,0,0
2556,2432897.0,0,0
2557,1298532.0,1,0
2558,1907324.0,0,1
2559,6151989.0,1,1
2560,8986018.0,1,1
2561,9375601.0,0,1
2562,9339634.0,0,0
2563,8337500.0,0,0
2564,3498722.0,1,0
2565,8359287.0,0,1
2566,1765114.0,1,1
2567,5798298.0,1,1
2568,5812476.0,1,1
2569,7357329.0,1,1
2570,4670787.0,0,0
2571,6290238.0,1,1
2572,2771385.0,0,0
2573,8561749.0,1,0
2574,4230330.0,0,0
2575,2342195.0,1,1
2576,3147636.0,1,0
2577,4866178.0,1,0
2578,5961912.0,1,1
2579,1693620.0,0,0
2580,9436768.0,1,1
2581,9658213.0,1,0
2582,7086175.0,1,1
2583,9417193.0,1,1
2584,6480975.0,0,1
2585,3544826.0,1,0
2586,8114614.0,1,0
2587,5256695.0,0,1
2588,9868142.0,0,0
2589,3428969.0,1,0
2590,2664866.0,1,0
2591,7459403.0,1,1
2592,6348056.0,1,1
2593,7534851.0,1,1
2594,7687628.0,0,0
2595,5618666.0,1,1
2596,4007401.0,0,0
2597,1677591.0,0,0
2598,7262272.0,0,0
2599,2982647.0,1,0
2600,1826913.0,1,1
2601,4556553.0,1,1
2602,7820895.0,0,0
2603,9802759.0,0,0
2604,6029851.0,0,0
2605,5498613.0,1,1
2606,1236925.0,0,0
2607,5386972.0,1,0
2608,3564564.0,1,1
2609,2216744.0,1,1
2610,7062602.0,1,1
2611,2480727.0,1,1
2612,8912257.0,0,0
2613,9669987.0,1,1
2614,5716025.0,0,0
2615,3400774.0,1,1
2616,4097477.0,0,0
2617,5832677.0,1,1
2618,5867869.0,0,1
2619,8355439.0,0,1
2620,8889155.0,0,1
2621,3573175.0,0,0
2622,3830007.0,0,0
2623,5824271.0,0,1
2624,4244954.0,0,0
2625,8575480.0,1,1
2626,6381076.0,1,1
2627,8514437.0,1,0
2628,3610852.0,1,1
2629,2597274.0,1,1
2630,2437211.0,1,0
2631,8590087.0,0,0
2632,1917037.0,1,0
2633,7689581.0,0,0
2634,4296677.0,1,0
2635,5649515.0,0,1
2636,3415635.0,1,0
2637,8529471.0,1,1
2638,9041606.0,0,0
2639,4233456.0,1,1
2640,1956414.0,1,1
2641,8445226.0,1,0
2642,2011207.0,0,0
2643,9488596.0,0,0
2644,9410794.0,0,0
2645,5705465.0,1,1
2646,1780686.0,0,1
2647,2646943.0,1,1
2648,5615399.0,1,1
2649,7288574.0,1,1
2650,5279340.0,1,1
2651,8410707.0,1,1
2652,7721247.0,0,1
2653,8954783.0,0,1
2654,1320724.0,1,1
2655,6595326.0,1,1
2656,5753541.0,0,1
2657,2376863.0,0,1
2658,1716982.0,1,1
2659,4018027.0,1,0
2660,5547450.0,1,1
2661,8227931.0,1,0
2662,5596745.0,1,1
2663,1659147.0,0,0
2664,5062443.0,1,1
2665,4730003.0,0,0
2666,7818253.0,0,1
2667,3462210.0,1,1
2668,6449519.0,0,0
2669,1419248.0,0,0
2670,1476227.0,1,0
2671,3895975.0,0,0
2672,2271432.0,0,1
2673,9482541.0,1,1
2674,7248231.0,1,0
2675,8581330.0,1,1
2676,9626306.0,0,1
2677,8668886.0,1,1
2678,9302244.0,1,1
2679,8360790.0,1,1
2680,6741643.0,0,0
2681,7778344.0,1,1
2682,7611317.0,1,1
2683,5842958.0,0,0
2684,1224990.0,1,1
2685,4338883.0,0,0
2686,1676153.0,1,1
2687,6792773.0,1,1
2688,2703432.0,0,0
2689,8950214.0,1,1
2690,7056712.0,1,0
2691,2858135.0,0,0
2692,9826208.0,0,0
2693,3375877.0,0,0
2694,4979286.0,0,0
2695,7486573.0,1,1
2696,4562159.0,1,1
2697,2399556.0,0,1
2698,7467421.0,0,0
2699,8148457.0,0,0
2700,5150224.0,1,1
2701,6067968.0,0,0
2702,6778967.0,1,1
2703,2248495.0,1,1
2704,8773371.0,0,1
2705,8496202.0,0,1
2706,8212122.0,1,1
2707,2828113.0,0,1
2708,2963876.0,0,0
2709,4012381.0,1,1
2710,5232109.0,0,1
2711,4599877.0,1,0
2712,3776922.0,1,1
2713,7211996.0,0,1
2714,4003177.0,1,1
2715,5600165.0,0,0
2716,2152760.0,0,0
2717,9494509.0,0,0
2718,6552343.0,0,0
2719,9937912.0,0,0
2720,8084103.0,1,1
2721,2245496.0,0,0
2722,9340647.0,0,1
2723,5733329.0,1,1
2724,4768745.0,1,1
2725,8507176.0,0,0
2726,1288861.0,0,1
2727,4983559.0,1,0
2728,7015780.0,0,1
2729,4439665.0,1,1
2730,9576697.0,1,0
2731,6059655.0,0,0
2732,1479885.0,1,0
2733,3357969.0,0,1
2734,1654820.0,0,0
2735,7678742.0,1,1
2736,6158935.0,1,0
2737,2418616.0,1,1
2738,1112537.0,0,0
2739,8195992.0,1,1
2740,1150111.0,0,1
2741,5117959.0,1,1
2742,8053083.0,1,1
2743,7430455.0,1,1
2744,3379342.0,0,1
2745,1198755.0,0,0
2746,8623940.0,1,0
2747,4070393.0,0,0
2748,2203153.0,1,1
2749,7680207.0,0,0
2750,5328688.0,0,0
2751,2725879.0,1,1
2752,3022377.0,1,0
2753,3323423.0,0,0
2754,1174706.0,1,0
2755,5365529.0,0,1
2756,5561135.0,1,1
2757,2522839.0,1,1
2758,9919941.0,1,1
2759,6504935.0,0,0
2760,4269754.0,1,0
2761,5843623.0,0,1
2762,9029606.0,1,1
2763,9607408.0,0,1
2764,3333993.0,1,0
2765,6594000.0,1,1
2766,2305239.0,0,1
2767,2368058.0,0,0
2768,6349611.0,0,0
2769,3718260.0,1,1
2770,7359081.0,1,0
2771,8154296.0,0,0
2772,2887569.0,0,0
2773,9773234.0,1,1
2774,6485633.0,1,1
2775,2062985.0,1,0
2776,5220047.0,1,1
2777,7576927.0,0,0
2778,4502971.0,1,1
2779,1748245.0,0,0
2780,2636355.0,0,1
2781,9323176.0,0,1
2782,2105574.0,1,0
2783,2812974.0,1,1
2784,7873997.0,0,1
2785,1630781.0,0,1
2786,1656086.0,0,0
2787,8570435.0,1,0
2788,1804418.0,1,0
2789,7344026.0,0,0
2790,9502012.0,0,1
2791,9345905.0,1,1
2792,8707042.0,1,0
2793,3395358.0,1,1
2794,3237985.0,1,1
2795,3723253.0,0,1
2796,9240098.0,0,0
2797,6347799.0,0,1
2798,7086230.0,1,0
2799,2145084.0,1,1
2800,9227466.0,0,1
2801,3682093.0,1,0
2802,8457467.0,1,1
2803,2016627.0,0,1
2804,6600739.0,0,1
2805,4535704.0,0,0
2806,1237652.0,0,0
2807,9357660.0,0,0
2808,5397318.0,0,1
2809,2679468.0,0,1
2810,5512161.0,0,0
2811,3953870.0,0,0
2812,3456626.0,1,1
2813,3725062.0,0,1
2814,8122487.0,1,1
2815,6989789.0,1,1
2816,9340922.0,0,0
2817,1816899.0,0,0
2818,4131432.0,1,1
2819,5279587.0,1,0
2820,7526829.0,0,1
2821,4494439.0,0,0
2822,2676384.0,1,0
2823,7807317.0,1,1
2824,9007044.0,0,1
2825,4426435.0,1,0
2826,6062836.0,1,0
2827,8651549.0,1,1
2828,6763026.0,0,1
2829,9043357.0,0,0
2830,6195468.0,0,1
2831,6674900.0,1,1
2832,7027559.0,0,1
2833,3054445.0,1,1
2834,3622761.0,1,1
2835,7389029.0,0,0
2836,5156207.0,0,0
2837,9591670.0,1,0
2838,1403171.0,0,0
2839,1876246.0,1,1
2840,2375500.0,0,0
2841,6443851.0,1,0
2842,8716872.0,0,0
2843,1814318.0,0,0
2844,5512288.0,1,1
2845,9463091.0,0,1
2846,4745577.0,1,1
2847,4577296.0,1,1
2848,1982196.0,1,1
2849,7952144.0,1,0
2850,3197227.0,0,0
2851,5689154.0,1,1
2852,2503781.0,1,0
2853,8187813.0,0,0
2854,6951696.0,0,1
2855,8016881.0,0,0
2856,1447497.0,1,1
2857,8138070.0,0,0
2858,9198569.0,0,0
2859,3059507.0,1,0
2860,8336715.0,0,0
2861,4217893.0,0,1
2862,8527023.0,1,1
2863,8470131.0,0,0
2864,6306172.0,1,1
2865,5167751.0,1,1
2866,1971437.0,1,1
2867,8776914.0,0,0
2868,4461958.0,1,1
2869,8040070.0,1,0
2870,3123595.0,1,0
2871,2852649.0,1,0
2872,6515217.0,0,1
2873,1462336.0,1,0
2874,9424108.0,0,0
2875,5862241.0,0,1
2876,5319764.0,1,0
2877,6164477.0,1,1
2878,2097850.0,1,1
2879,7634127.0,0,0
2880,4345202.0,1,1
2881,6420534.0,0,1
2882,1114949.0,0,1
2883,9302647.0,1,0
2884,7987284.0,0,1
2885,2478905.0,1,0
2886,5446751.0,0,0
2887,7558235.0,0,1
2888,2463689.0,0,1
2889,9355732.0,1,1
2890,2619145.0,1,1
2891,9162808.0,1,0
2892,4691923.0,1,1
2893,4142228.0,1,0
2894,7559089.0,0,1
2895,5419242.0,0,1
2896,2320350.0,1,0
2897,6100557.0,1,0
2898,2083898.0,1,0
2899,4885108.0,0,1
2900,8587089.0,1,1
2901,8284530.0,0,0
2902,5116698.0,0,1
2903,6230342.0,1,1
2904,8358386.0,0,1
2905,8664431.0,1,1
2906,8417554.0,1,1
2907,4951050.0,1,0
2908,2258504.0,1,1
2909,7634652.0,1,1
2910,9143865.0,1,1
2911,6928516.0,0,0
2912,7581828.0,1,1
2913,6037578.0,1,1
2914,1665087.0,0,1
2915,8956955.0,1,0
2916,7192767.0,1,1
2917,3474249.0,1,1
2918,3075768.0,1,1
2919,9225926.0,1,0
2920,1279443.0,1,1
2921,1117646.0,1,1
2922,8216455.0,1,0
2923,6101477.0,1,1
2924,9320644.0,1,1
2925,2441448.0,1,0
2926,8990111.0,0,0
2927,6480492.0,0,1
2928,4636247.0,1,0
2929,6917577.0,0,1
2930,4954683.0,0,0
2931,3500032.0,0,0
2932,7062142.0,0,1
2933,3624869.0,0,1
2934,8900345.0,0,1
2935,9249527.0,1,0
2936,6972661.0,0,0
2937,4585489.0,1,1
2938,5414446.0,1,1
2939,2917548.0,0,0
2940,8226585.0,0,1
2941,8062111.0,1,1
2942,6534692.0,1,1
2943,3490761.0,1,1
2944,6433743.0,1,1
2945,6256600.0,0,1
2946,7356756.0,1,1
2947,2576362.0,0,0
2948,6284613.0,1,1
2949,3425222.0,1,1
2950,7947035.0,1,1
2951,8271736.0,1,1
2952,4647794.0,1,1
2953,8751206.0,0,0
2954,7493067.0,1,1
2955,4749865.0,1,1
2956,9128328.0,0,1
2957,9552647.0,0,0
2958,1832244.0,1,1
2959,6066887.0,0,1
2960,4886603.0,0,0
2961,1708253.0,1,1
2962,7932741.0,0,0
2963,6414003.0,0,0
2964,8696244.0,1,1
2965,5051248.0,1,1
2966,8297983.0,1,1
2967,7646606.0,0,0
2968,2200063.0,1,1
2969,7298791.0,1,1
2970,1811997.0,0,0
2971,5731260.0,1,1
2972,2402579.0,0,1
2973,5001640.0,1,1
2974,6350065.0,0,1
2975,2221610.0,1,1
2976,1186604.0,1,1
2977,4513727.0,0,0
2978,9706627.0,1,1
2979,4214217.0,0,0
2980,1928531.0,0,1
2981,7025564.0,1,0
2982,1334744.0,1,1
2983,9274838.0,1,1
2984,3290658.0,1,0
2985,2207875.0,1,0
2986,5936488.0,1,1
2987,4454975.0,0,0
2988,2905390.0,0,1
2989,1128700.0,0,0
2990,8546423.0,0,1
2991,6788497.0,0,0
2992,8534153.0,0,0
2993,7318837.0,1,1
2994,9899226.0,0,1
2995,5386654.0,1,1
2996,4998873.0,1,0
2997,9930976.0,1,1
2998,5591785.0,0,0
2999,9957124.0,1,1
3000,4830106.0,1,1
3001,1334299.0,0,0
3002,3960652.0,1,0
3003,5861642.0,1,0
3004,6270791.0,0,0
3005,2982066.0,0,1
3006,6912391.0,0,1
3007,1948049.0,1,1
3008,6710646.0,1,1
3009,6649411.0,0,1
3010,9562965.0,1,0
3011,8616363.0,0,1
3012,3843641.0,1,1
3013,7130367.0,0,1
3014,2707975.0,0,1
3015,1365132.0,1,1
3016,3756483.0,0,0
3017,3461583.0,1,1
3018,8014150.0,1,1
3019,9503517.0,1,0
3020,8099444.0,1,1
3021,2428911.0,1,1
3022,6984744.0,0,1
3023,5900222.0,0,1
3024,1381817.0,1,0
3025,3967050.0,0,0
3026,7987903.0,1,0
3027,2966192.0,1,0
3028,2114445.0,0,0
3029,8670062.0,1,0
3030,8248406.0,0,1
3031,5392062.0,1,0
3032,8741754.0,1,1
3033,1908643.0,1,1
3034,3697306.0,0,1
3035,5337432.0,0,0
3036,7209648.0,1,1
3037,6856141.0,0,1
3038,9256921.0,0,0
3039,3051076.0,1,1
3040,6605678.0,0,1
3041,3297501.0,0,0
3042,9098429.0,0,0
3043,9856725.0,0,0
3044,4898520.0,1,0
3045,2445358.0,0,1
3046,3767338.0,0,1
3047,3374802.0,1,1
3048,8566066.0,1,1
3049,5690435.0,1,1
3050,3680796.0,1,1
3051,2850141.0,1,0
3052,1459424.0,1,0
3053,4938165.0,1,1
3054,9319674.0,1,1
3055,6941451.0,1,1
3056,5241072.0,1,0
3057,5341729.0,1,1
3058,1344476.0,1,1
3059,2617352.0,1,0
3060,3923357.0,1,1
3061,8950013.0,0,0
3062,6061003.0,0,0
3063,4121942.0,0,0
3064,2803592.0,1,1
3065,7920905.0,1,1
3066,7943621.0,1,1
3067,5167885.0,0,0
3068,7929926.0,1,0
3069,8132835.0,0,1
3070,2077319.0,1,0
3071,9926897.0,0,0
3072,6003430.0,1,0
3073,5293011.0,0,0
3074,7552496.0,1,1
3075,6291069.0,1,1
3076,2982495.0,1,1
3077,3189428.0,0,0
3078,3865045.0,0,0
3079,6980326.0,0,0
3080,6116629.0,1,1
3081,2843480.0,1,1
3082,9814955.0,1,1
3083,5407920.0,1,0
3084,7280553.0,1,1
3085,6899813.0,1,0
3086,7268023.0,1,1
3087,4110890.0,1,1
3088,7553286.0,1,1
3089,9056719.0,1,1
3090,2711645.0,0,0
3091,7394534.0,1,0
3092,8674649.0,0,0
3093,8627544.0,1,1
3094,7027135.0,1,0
3095,5724890.0,0,1
3096,9819230.0,1,1
3097,8767287.0,1,1
3098,4995995.0,1,1
3099,2877967.0,1,1
3100,7906381.0,0,0
3101,2794400.0,0,0
3102,7519025.0,1,1
3103,4328151.0,1,1
3104,3164971.0,1,0
3105,6014383.0,0,1
3106,5635606.0,1,0
3107,6916271.0,0,0
3108,7928549.0,0,0
3109,9386569.0,0,0
3110,2938704.0,0,1
3111,8563158.0,1,1
3112,7163169.0,1,0
3113,6637438.0,1,1
3114,5698441.0,0,0
3115,9176157.0,1,1
3116,7249609.0,1,1
3117,4343205.0,0,1
3118,5310717.0,0,0
3119,9451315.0,1,1
3120,9840602.0,1,1
3121,2206848.0,1,0
3122,4103707.0,0,1
3123,3456842.0,0,1
3124,7133531.0,1,1
3125,8681293.0,0,0
3126,7210543.0,1,1
3127,9974000.0,1,0
3128,3633391.0,1,1
3129,9769703.0,1,1
3130,3830474.0,0,0
3131,9207256.0,0,1
3132,4091229.0,1,1
3133,1477257.0,1,1
3134,9075252.0,0,0
3135,2326222.0,0,0
3136,9826952.0,1,0
3137,6020401.0,0,0
3138,2895294.0,1,0
3139,5445085.0,1,1
3140,8449687.0,0,0
3141,7683634.0,0,0
3142,1749651.0,0,1
3143,9403488.0,1,0
3144,7968533.0,1,1
3145,1538358.0,1,1
3146,5746463.0,1,1
3147,2703973.0,1,1
3148,1177667.0,1,0
3149,7985044.0,0,0
3150,2805863.0,0,1
3151,1450863.0,1,1
3152,3213771.0,0,0
3153,8748699.0,0,0
3154,3911209.0,0,0
3155,5011841.0,0,1
3156,3909927.0,0,1
3157,8896461.0,0,0
3158,5087924.0,1,0
3159,4266718.0,0,1
3160,8799242.0,1,0
3161,6814505.0,1,1
3162,1697254.0,1,1
3163,7648440.0,0,1
3164,2473969.0,1,1
3165,2473732.0,1,1
3166,3488280.0,0,1
3167,3949737.0,1,0
3168,6029902.0,0,0
3169,8209595.0,0,0
3170,6411303.0,1,0
3171,5815425.0,0,0
3172,9129102.0,1,0
3173,1471163.0,0,1
3174,1831812.0,0,0
3175,8335953.0,1,1
3176,8944099.0,1,1
3177,6149937.0,0,0
3178,3614995.0,0,1
3179,7389178.0,1,1
3180,8296369.0,1,1
3181,1405818.0,0,0
3182,2932854.0,0,0
3183,6697204.0,1,1
3184,5224790.0,0,1
3185,4011729.0,1,1
3186,2467118.0,0,0
3187,9398047.0,0,1
3188,1697592.0,1,0
3189,3356965.0,1,0
3190,3007275.0,1,1
3191,3824729.0,1,0
3192,8670232.0,1,1
3193,9719232.0,1,1
3194,1287599.0,1,1
3195,9872019.0,0,1
3196,2806271.0,1,1
3197,8847624.0,0,0
3198,6233236.0,0,1
3199,4393353.0,0,1
3200,9684796.0,0,0
3201,4902721.0,1,1
3202,7359000.0,0,1
3203,5477219.0,0,1
3204,9247663.0,0,0
3205,4824349.0,1,1
3206,5991343.0,0,1
3207,2353149.0,0,1
3208,3641091.0,0,0
3209,8781553.0,1,1
3210,9823076.0,1,1
3211,9725158.0,0,1
3212,2113635.0,1,1
3213,7148529.0,0,1
3214,9495789.0,1,0
3215,9501396.0,1,0
3216,1184533.0,1,1
3217,6248557.0,0,1
3218,5812245.0,0,0
3219,2051483.0,1,1
3220,7764575.0,1,1
3221,3881072.0,1,1
3222,7504245.0,0,0
3223,2589583.0,0,1
3224,2015326.0,0,0
3225,5916294.0,1,1
3226,7571176.0,1,1
3227,9070263.0,0,0
3228,9648901.0,0,1
3229,5331722.0,1,0
3230,8989599.0,1,0
3231,3527083.0,0,1
3232,1846656.0,0,1
3233,3211238.0,1,1
3234,8119153.0,0,1
3235,6691564.0,0,0
3236,6994771.0,0,0
3237,8646976.0,0,1
3238,6016681.0,1,0
3239,9850810.0,1,1
3240,2446346.0,1,1
3241,3340024.0,0,1
3242,3100115.0,1,1
3243,8686990.0,0,0
3244,8942138.0,0,1
3245,3546740.0,1,0
3246,7127777.0,1,1
3247,4071699.0,0,1
3248,9216720.0,0,0
3249,8134652.0,1,1
3250,5899787.0,1,0
3251,5203927.0,0,0
3252,5009977.0,1,1
3253,1987204.0,1,1
3254,1617537.0,0,0
3255,1499129.0,1,1
3256,7844145.0,0,0
3257,9864600.0,0,1
3258,1996649.0,0,0
3259,1478629.0,1,1
3260,7657607.0,1,1
3261,3514082.0,0,0
3262,7878155.0,0,0
3263,2505324.0,0,0
3264,5694167.0,1,1
3265,9982198.0,0,1
3266,9569524.0,1,1
3267,3155691.0,0,1
3268,1460336.0,1,0
3269,5209149.0,1,0
3270,7776567.0,0,1
3271,7610435.0,0,1
3272,6202359.0,0,0
3273,1726024.0,1,1
3274,3395505.0,0,1
3275,3172681.0,1,1
3276,8162416.0,1,1
3277,7849413.0,0,0
3278,4819255.0,0,0
3279,3443301.0,0,0
3280,4264742.0,1,1
3281,7141314.0,1,1
3282,4809936.0,1,1
3283,5636119.0,1,1
3284,5191913.0,0,0
3285,9273345.0,0,0
3286,4573501.0,1,1
3287,1699116.0,1,0
3288,4470982.0,1,1
3289,1846519.0,0,1
3290,3337988.0,1,1
3291,2718268.0,1,1
3292,3038232.0,1,1
3293,8176589.0,0,1
3294,4529846.0,0,1
3295,4659923.0,0,1
3296,5031727.0,0,1
3297,2864463.0,0,1
3298,7891756.0,1,1
3299,5116290.0,0,0
3300,3983870.0,1,0
